gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.066136599,20250509170356576,None,"translation: 
  x: -0.26733251953125
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.1429717126404373
  y: 0.0330873903719543
  z: 0.7350040222847416
  w: 0.6619919948219051","translation: 
  x: -0.26978818359375
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34413719040394947
  y: 0.46145391263814434
  z: 0.4272721413316151
  w: 0.6971860568985297","translation: 
  x: -0.27704355468749997
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.1069286305464187
  y: -0.14733202861818193
  z: 0.6475529509688941
  w: 0.7399558885529568","translation: 
  x: -0.27882949218749997
  y: -0.079027734375
  z: 0.01953369140625
rotation: 
  x: 0.07032218467031648
  y: 0.01037740572391823
  z: 0.6197142524071639
  w: 0.7816017817002883",3,6,1,3,-1,-5,0,3,1746824636575624227
0,0.066314459,20250509170356576,None,"translation: 
  x: -0.26733251953125
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.1429717126404373
  y: 0.0330873903719543
  z: 0.7350040222847416
  w: 0.6619919948219051","translation: 
  x: -0.26978818359375
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34413719040394947
  y: 0.46145391263814434
  z: 0.4272721413316151
  w: 0.6971860568985297","translation: 
  x: -0.27704355468749997
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.1069286305464187
  y: -0.14733202861818193
  z: 0.6475529509688941
  w: 0.7399558885529568","translation: 
  x: -0.27882949218749997
  y: -0.079027734375
  z: 0.01953369140625
rotation: 
  x: 0.07032218467031648
  y: 0.01037740572391823
  z: 0.6197142524071639
  w: 0.7816017817002883",-2,3,-3,-12,-3,-8,-5,-1,1746824636575771570
0,0.081398249,20250509170356591,None,"translation: 
  x: -0.2672208984375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14222917215974035
  y: 0.03320715435832564
  z: 0.735074545556907
  w: 0.6620676400191176","translation: 
  x: -0.2696765625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3446346540435757
  y: 0.461710330000993
  z: 0.4271614078988562
  w: 0.6968383298904461","translation: 
  x: -0.2768203125
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.10791204085970336
  y: -0.1467310781825379
  z: 0.6474722451582203
  w: 0.7400031580220837","translation: 
  x: -0.27871787109375
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07105206302884315
  y: 0.010865349844616908
  z: 0.6198132714732589
  w: 0.7814506107347511",1,0,6,5,8,-3,-11,4,1746824636590648889
0,0.081500769,20250509170356591,None,"translation: 
  x: -0.2672208984375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14222917215974035
  y: 0.03320715435832564
  z: 0.735074545556907
  w: 0.6620676400191176","translation: 
  x: -0.2696765625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3446346540435757
  y: 0.461710330000993
  z: 0.4271614078988562
  w: 0.6968383298904461","translation: 
  x: -0.2768203125
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.10791204085970336
  y: -0.1467310781825379
  z: 0.6474722451582203
  w: 0.7400031580220837","translation: 
  x: -0.27871787109375
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07105206302884315
  y: 0.010865349844616908
  z: 0.6198132714732589
  w: 0.7814506107347511",-1,-6,-12,-1,1,-2,7,3,1746824636590797424
0,0.088571072,20250509170356598,None,"translation: 
  x: -0.2672208984375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14222917215974035
  y: 0.03320715435832564
  z: 0.735074545556907
  w: 0.6620676400191176","translation: 
  x: -0.2696765625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3446346540435757
  y: 0.461710330000993
  z: 0.4271614078988562
  w: 0.6968383298904461","translation: 
  x: -0.2768203125
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.10791204085970336
  y: -0.1467310781825379
  z: 0.6474722451582203
  w: 0.7400031580220837","translation: 
  x: -0.27871787109375
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07105206302884315
  y: 0.010865349844616908
  z: 0.6198132714732589
  w: 0.7814506107347511",5,1,-6,3,12,5,-4,4,1746824636597898006
0,0.088649511,20250509170356598,None,"translation: 
  x: -0.2672208984375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14222917215974035
  y: 0.03320715435832564
  z: 0.735074545556907
  w: 0.6620676400191176","translation: 
  x: -0.2696765625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3446346540435757
  y: 0.461710330000993
  z: 0.4271614078988562
  w: 0.6968383298904461","translation: 
  x: -0.2768203125
  y: -0.024556640625
  z: 0.03426767578125
rotation: 
  x: 0.10791204085970336
  y: -0.1467310781825379
  z: 0.6474722451582203
  w: 0.7400031580220837","translation: 
  x: -0.27871787109375
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07105206302884315
  y: 0.010865349844616908
  z: 0.6198132714732589
  w: 0.7814506107347511",1,7,4,3,0,-6,4,-1,1746824636598036766
0,0.096291304,20250509170356606,None,"translation: 
  x: -0.26710927734375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14173736286693195
  y: 0.03332842382659123
  z: 0.7351786384019502
  w: 0.6620514374051439","translation: 
  x: -0.26956494140625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34502444123911014
  y: 0.46198601756857494
  z: 0.4270684697290896
  w: 0.696519616868055","translation: 
  x: -0.27670869140625
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.10864240166526788
  y: -0.14623999684830438
  z: 0.6473378157650737
  w: 0.7401111025803586","translation: 
  x: -0.27860625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07166580213923462
  y: 0.011354207153234786
  z: 0.6198420399674518
  w: 0.7813647933408886",-9,-6,3,-5,-7,1,-2,2,1746824636605612754
0,0.096499443,20250509170356606,None,"translation: 
  x: -0.26710927734375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14173736286693195
  y: 0.03332842382659123
  z: 0.7351786384019502
  w: 0.6620514374051439","translation: 
  x: -0.26956494140625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34502444123911014
  y: 0.46198601756857494
  z: 0.4270684697290896
  w: 0.696519616868055","translation: 
  x: -0.27670869140625
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.10864240166526788
  y: -0.14623999684830438
  z: 0.6473378157650737
  w: 0.7401111025803586","translation: 
  x: -0.27860625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07166580213923462
  y: 0.011354207153234786
  z: 0.6198420399674518
  w: 0.7813647933408886",-5,0,-2,-3,-11,-4,-6,-3,1746824636605788946
0,0.111133576,20250509170356621,None,"translation: 
  x: -0.26710927734375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14124553983948615
  y: 0.03344967840623959
  z: 0.7352825293459163
  w: 0.662035058383348","translation: 
  x: -0.26956494140625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3452592742191929
  y: 0.4622176846512957
  z: 0.42705690990761547
  w: 0.696256591538917","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.10913071708483219
  y: -0.14587383323979247
  z: 0.6473380231553301
  w: 0.7401113396927714","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07215273820992975
  y: 0.011720241739684027
  z: 0.6199519536887027
  w: 0.7812273634608131",-2,1,7,-1,-1,-4,-6,-1,1746824636620456933
0,0.111285448,20250509170356621,None,"translation: 
  x: -0.26710927734375
  y: 0.04375546875
  z: 0.0207615234375
rotation: 
  x: -0.14124553983948615
  y: 0.03344967840623959
  z: 0.7352825293459163
  w: 0.662035058383348","translation: 
  x: -0.26956494140625
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.3452592742191929
  y: 0.4622176846512957
  z: 0.42705690990761547
  w: 0.696256591538917","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.10913071708483219
  y: -0.14587383323979247
  z: 0.6473380231553301
  w: 0.7401113396927714","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07215273820992975
  y: 0.011720241739684027
  z: 0.6199519536887027
  w: 0.7812273634608131",1,8,4,7,5,3,-2,0,1746824636620619297
0,0.118633747,20250509170356628,None,"translation: 
  x: -0.26699765625
  y: 0.04364384765625
  z: 0.02087314453125
rotation: 
  x: -0.14076691596642169
  y: 0.03345198176478712
  z: 0.7353331612018715
  w: 0.6620806463884692","translation: 
  x: -0.2694533203125
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34553155176005984
  y: 0.46237738039411536
  z: 0.42696955353531063
  w: 0.6960690376622265","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.1096170441488808
  y: -0.14562709762763337
  z: 0.6473264867722881
  w: 0.7400981499717864","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07251818510860479
  y: 0.012086364184767466
  z: 0.6200671080245853
  w: 0.7810965460014367",-3,-3,-4,2,7,1,0,2,1746824636627934455
0,0.118853092,20250509170356628,None,"translation: 
  x: -0.26699765625
  y: 0.04364384765625
  z: 0.02087314453125
rotation: 
  x: -0.14076691596642169
  y: 0.03345198176478712
  z: 0.7353331612018715
  w: 0.6620806463884692","translation: 
  x: -0.2694533203125
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34553155176005984
  y: 0.46237738039411536
  z: 0.42696955353531063
  w: 0.6960690376622265","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.1096170441488808
  y: -0.14562709762763337
  z: 0.6473264867722881
  w: 0.7400981499717864","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07251818510860479
  y: 0.012086364184767466
  z: 0.6200671080245853
  w: 0.7810965460014367",-2,-7,-2,-2,-5,-10,-3,-8,1746824636628086805
0,0.125888586,20250509170356635,None,"translation: 
  x: -0.26699765625
  y: 0.04364384765625
  z: 0.02087314453125
rotation: 
  x: -0.14076691596642169
  y: 0.03345198176478712
  z: 0.7353331612018715
  w: 0.6620806463884692","translation: 
  x: -0.2694533203125
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34553155176005984
  y: 0.46237738039411536
  z: 0.42696955353531063
  w: 0.6960690376622265","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.1096170441488808
  y: -0.14562709762763337
  z: 0.6473264867722881
  w: 0.7400981499717864","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07251818510860479
  y: 0.012086364184767466
  z: 0.6200671080245853
  w: 0.7810965460014367",-7,-1,4,-1,-6,-12,1,-6,1746824636635321378
0,0.125988483,20250509170356635,None,"translation: 
  x: -0.26699765625
  y: 0.04364384765625
  z: 0.02087314453125
rotation: 
  x: -0.14076691596642169
  y: 0.03345198176478712
  z: 0.7353331612018715
  w: 0.6620806463884692","translation: 
  x: -0.2694533203125
  y: 0.0136177734375
  z: 0.029914453125
rotation: 
  x: 0.34553155176005984
  y: 0.46237738039411536
  z: 0.42696955353531063
  w: 0.6960690376622265","translation: 
  x: -0.27659707031249997
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.1096170441488808
  y: -0.14562709762763337
  z: 0.6473264867722881
  w: 0.7400981499717864","translation: 
  x: -0.27849462890625
  y: -0.07913935546875
  z: 0.01953369140625
rotation: 
  x: 0.07251818510860479
  y: 0.012086364184767466
  z: 0.6200671080245853
  w: 0.7810965460014367",3,1,-5,3,8,4,1,-8,1746824636635451078
0,0.140986443,20250509170356650,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1395461093590704
  y: 0.033451998219059746
  z: 0.7354556104803501
  w: 0.6622030596356936","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.029914453125
rotation: 
  x: 0.3461195925042744
  y: 0.46246949432317164
  z: 0.42706396281479786
  w: 0.695657650119702","translation: 
  x: -0.27648544921875
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.11059025192950177
  y: -0.14501238332477717
  z: 0.6471848959494685
  w: 0.7401978892941488","translation: 
  x: -0.27838300781249997
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07324921599523902
  y: 0.012574448745849365
  z: 0.6202987774530158
  w: 0.7808366425092479",3,-1,3,4,1,-2,5,-4,1746824636650489568
0,0.14114666,20250509170356651,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1395461093590704
  y: 0.033451998219059746
  z: 0.7354556104803501
  w: 0.6622030596356936","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.029914453125
rotation: 
  x: 0.3461195925042744
  y: 0.46246949432317164
  z: 0.42706396281479786
  w: 0.695657650119702","translation: 
  x: -0.27648544921875
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.11059025192950177
  y: -0.14501238332477717
  z: 0.6471848959494685
  w: 0.7401978892941488","translation: 
  x: -0.27838300781249997
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07324921599523902
  y: 0.012574448745849365
  z: 0.6202987774530158
  w: 0.7808366425092479",1,-7,-3,-1,-4,1,4,3,1746824636650657892
0,0.148502111,20250509170356658,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1395461093590704
  y: 0.033451998219059746
  z: 0.7354556104803501
  w: 0.6622030596356936","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.029914453125
rotation: 
  x: 0.3461195925042744
  y: 0.46246949432317164
  z: 0.42706396281479786
  w: 0.695657650119702","translation: 
  x: -0.27648544921875
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.11059025192950177
  y: -0.14501238332477717
  z: 0.6471848959494685
  w: 0.7401978892941488","translation: 
  x: -0.27838300781249997
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07324921599523902
  y: 0.012574448745849365
  z: 0.6202987774530158
  w: 0.7808366425092479",-5,1,4,-8,-11,-3,-5,-3,1746824636657851696
0,0.148601532,20250509170356658,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1395461093590704
  y: 0.033451998219059746
  z: 0.7354556104803501
  w: 0.6622030596356936","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.029914453125
rotation: 
  x: 0.3461195925042744
  y: 0.46246949432317164
  z: 0.42706396281479786
  w: 0.695657650119702","translation: 
  x: -0.27648544921875
  y: -0.02466826171875
  z: 0.03426767578125
rotation: 
  x: 0.11059025192950177
  y: -0.14501238332477717
  z: 0.6471848959494685
  w: 0.7401978892941488","translation: 
  x: -0.27838300781249997
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07324921599523902
  y: 0.012574448745849365
  z: 0.6202987774530158
  w: 0.7808366425092479",-1,-8,-8,0,10,2,2,6,1746824636657981634
0,0.156394959,20250509170356666,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1389368135445926
  y: 0.033330184620099984
  z: 0.735461656232536
  w: 0.6623305918096793","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.03002607421875
rotation: 
  x: 0.34659996032789203
  y: 0.4625809262706526
  z: 0.42717621035128367
  w: 0.695275369520023","translation: 
  x: -0.276373828125
  y: -0.0247798828125
  z: 0.03426767578125
rotation: 
  x: 0.11108520185371777
  y: -0.1447769773609992
  z: 0.6471018187105032
  w: 0.7402424879570819","translation: 
  x: -0.27827138671875
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07362015565337525
  y: 0.012941519899266627
  z: 0.6203383264922051
  w: 0.7807643373189633",3,-9,7,-2,2,-2,5,3,1746824636665591716
0,0.156588554,20250509170356666,None,"translation: 
  x: -0.26688603515625
  y: 0.04364384765625
  z: 0.020984765625
rotation: 
  x: -0.1389368135445926
  y: 0.033330184620099984
  z: 0.735461656232536
  w: 0.6623305918096793","translation: 
  x: -0.26934169921875
  y: 0.01350615234375
  z: 0.03002607421875
rotation: 
  x: 0.34659996032789203
  y: 0.4625809262706526
  z: 0.42717621035128367
  w: 0.695275369520023","translation: 
  x: -0.276373828125
  y: -0.0247798828125
  z: 0.03426767578125
rotation: 
  x: 0.11108520185371777
  y: -0.1447769773609992
  z: 0.6471018187105032
  w: 0.7402424879570819","translation: 
  x: -0.27827138671875
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07362015565337525
  y: 0.012941519899266627
  z: 0.6203383264922051
  w: 0.7807643373189633",-4,1,-7,7,2,2,8,4,1746824636665773391
0,0.171352387,20250509170356681,None,"translation: 
  x: -0.2667744140625
  y: 0.04364384765625
  z: 0.02109638671875
rotation: 
  x: -0.13807676421165224
  y: 0.033206790332068435
  z: 0.7354327388249275
  w: 0.6625487173975568","translation: 
  x: -0.269230078125
  y: 0.01350615234375
  z: 0.03002607421875
rotation: 
  x: 0.347070322890194
  y: 0.4625569656809515
  z: 0.4272761625450858
  w: 0.6949951981054783","translation: 
  x: -0.27626220703125
  y: -0.0247798828125
  z: 0.03426767578125
rotation: 
  x: 0.11170073351359594
  y: -0.1445395283935493
  z: 0.6470097132481514
  w: 0.7402767737993944","translation: 
  x: -0.278159765625
  y: -0.0792509765625
  z: 0.0194220703125
rotation: 
  x: 0.07422835091710181
  y: 0.013307385279546209
  z: 0.6204415778959068
  w: 0.7806185456643896",0,-6,-12,-8,-4,5,-1,-2,1746824636680568695
