gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,3.492046833,20250615153926051,None,"translation: 
  x: -0.0743396484375
  y: -0.05034111328125
  z: -0.1207740234375
rotation: 
  x: -0.19398378542556308
  y: 0.023683357062655282
  z: -0.106453027621832
  w: 0.9749241726926035","translation: 
  x: -0.05681513671875
  y: -0.0569267578125
  z: -0.11865322265625
rotation: 
  x: -0.12317132217289874
  y: -0.04345786986476903
  z: 0.01269555748858421
  w: 0.9913521381230036","translation: 
  x: -0.0274587890625
  y: -0.06373564453125
  z: -0.11575107421875
rotation: 
  x: -0.40457219370784747
  y: -0.03113032872525682
  z: -0.0610398602456016
  w: 0.9119355120692881",-33,-18,-16,-50,-69,-15,-39,-37,1750016366050424337
0,3.492224217,20250615153926051,None,"translation: 
  x: -0.0743396484375
  y: -0.05034111328125
  z: -0.1207740234375
rotation: 
  x: -0.19398378542556308
  y: 0.023683357062655282
  z: -0.106453027621832
  w: 0.9749241726926035","translation: 
  x: -0.05681513671875
  y: -0.0569267578125
  z: -0.11865322265625
rotation: 
  x: -0.12317132217289874
  y: -0.04345786986476903
  z: 0.01269555748858421
  w: 0.9913521381230036","translation: 
  x: -0.0274587890625
  y: -0.06373564453125
  z: -0.11575107421875
rotation: 
  x: -0.40457219370784747
  y: -0.03113032872525682
  z: -0.0610398602456016
  w: 0.9119355120692881",19,21,12,39,31,12,18,24,1750016366050604581
0,3.499576807,20250615153926059,None,"translation: 
  x: -0.07467451171875
  y: -0.05034111328125
  z: -0.1196578125
rotation: 
  x: -0.19019945476723918
  y: 0.03601337558173014
  z: -0.10071537238958429
  w: 0.9759014386452566","translation: 
  x: -0.05703837890625
  y: -0.05681513671875
  z: -0.11798349609375
rotation: 
  x: -0.12061070152633299
  y: -0.03491362412604376
  z: 0.014038695015716897
  w: 0.9919863973714391","translation: 
  x: -0.02757041015625
  y: -0.06373564453125
  z: -0.11552783203125
rotation: 
  x: -0.40381718059246957
  y: -0.026856039821748275
  z: -0.05969365214924958
  w: 0.9124949893980382",22,17,13,26,34,8,10,23,1750016366058053970
0,3.500095368,20250615153926059,None,"translation: 
  x: -0.07467451171875
  y: -0.05034111328125
  z: -0.1196578125
rotation: 
  x: -0.19019945476723918
  y: 0.03601337558173014
  z: -0.10071537238958429
  w: 0.9759014386452566","translation: 
  x: -0.05703837890625
  y: -0.05681513671875
  z: -0.11798349609375
rotation: 
  x: -0.12061070152633299
  y: -0.03491362412604376
  z: 0.014038695015716897
  w: 0.9919863973714391","translation: 
  x: -0.02757041015625
  y: -0.06373564453125
  z: -0.11552783203125
rotation: 
  x: -0.40381718059246957
  y: -0.026856039821748275
  z: -0.05969365214924958
  w: 0.9124949893980382",-23,-25,-15,-33,-43,-22,-31,-37,1750016366058235406
0,3.514439822,20250615153926073,None,"translation: 
  x: -0.075009375
  y: -0.05034111328125
  z: -0.118318359375
rotation: 
  x: -0.18569164872575913
  y: 0.051031629958821385
  z: -0.09363937841726315
  w: 0.9768039983266263","translation: 
  x: -0.05726162109375
  y: -0.056703515625
  z: -0.11731376953125
rotation: 
  x: -0.11780321269032636
  y: -0.02478140121879404
  z: 0.01599193871754689
  w: 0.9925988833005632","translation: 
  x: -0.02757041015625
  y: -0.0636240234375
  z: -0.1154162109375
rotation: 
  x: -0.40260383098656116
  y: -0.022461826834908202
  z: -0.05822984456658268
  w: 0.9132441660431971",-5,-12,-6,-7,-2,9,1,-6,1750016366072860956
0,3.514670134,20250615153926073,None,"translation: 
  x: -0.075009375
  y: -0.05034111328125
  z: -0.118318359375
rotation: 
  x: -0.18569164872575913
  y: 0.051031629958821385
  z: -0.09363937841726315
  w: 0.9768039983266263","translation: 
  x: -0.05726162109375
  y: -0.056703515625
  z: -0.11731376953125
rotation: 
  x: -0.11780321269032636
  y: -0.02478140121879404
  z: 0.01599193871754689
  w: 0.9925988833005632","translation: 
  x: -0.02757041015625
  y: -0.0636240234375
  z: -0.1154162109375
rotation: 
  x: -0.40260383098656116
  y: -0.022461826834908202
  z: -0.05822984456658268
  w: 0.9132441660431971",33,25,18,53,57,30,26,40,1750016366073082923
0,3.522019863,20250615153926081,None,"translation: 
  x: -0.075455859375
  y: -0.05034111328125
  z: -0.11664404296875
rotation: 
  x: -0.1801957301524818
  y: 0.06909944665738801
  z: -0.08484826047152769
  w: 0.977525210928809","translation: 
  x: -0.057596484375
  y: -0.05659189453125
  z: -0.11642080078125
rotation: 
  x: -0.11474340168585402
  y: -0.012328812308799208
  z: 0.01879838708470374
  w: 0.9931407618256471","translation: 
  x: -0.02768203125
  y: -0.0636240234375
  z: -0.11530458984375
rotation: 
  x: -0.40184159800415836
  y: -0.020507104636907234
  z: -0.057615198741786985
  w: 0.9136647512336347",-10,-5,-8,-25,-50,-21,-29,-22,1750016366080362796
0,3.522225142,20250615153926081,None,"translation: 
  x: -0.075455859375
  y: -0.05034111328125
  z: -0.11664404296875
rotation: 
  x: -0.1801957301524818
  y: 0.06909944665738801
  z: -0.08484826047152769
  w: 0.977525210928809","translation: 
  x: -0.057596484375
  y: -0.05659189453125
  z: -0.11642080078125
rotation: 
  x: -0.11474340168585402
  y: -0.012328812308799208
  z: 0.01879838708470374
  w: 0.9931407618256471","translation: 
  x: -0.02768203125
  y: -0.0636240234375
  z: -0.11530458984375
rotation: 
  x: -0.40184159800415836
  y: -0.020507104636907234
  z: -0.057615198741786985
  w: 0.9136647512336347",-32,-27,-16,-11,-25,-19,-24,-21,1750016366080543041
0,3.529105902,20250615153926088,None,"translation: 
  x: -0.075455859375
  y: -0.05034111328125
  z: -0.11664404296875
rotation: 
  x: -0.1801957301524818
  y: 0.06909944665738801
  z: -0.08484826047152769
  w: 0.977525210928809","translation: 
  x: -0.057596484375
  y: -0.05659189453125
  z: -0.11642080078125
rotation: 
  x: -0.11474340168585402
  y: -0.012328812308799208
  z: 0.01879838708470374
  w: 0.9931407618256471","translation: 
  x: -0.02768203125
  y: -0.0636240234375
  z: -0.11530458984375
rotation: 
  x: -0.40184159800415836
  y: -0.020507104636907234
  z: -0.057615198741786985
  w: 0.9136647512336347",29,23,21,32,46,17,26,34,1750016366087759256
0,3.529217482,20250615153926088,None,"translation: 
  x: -0.075455859375
  y: -0.05034111328125
  z: -0.11664404296875
rotation: 
  x: -0.1801957301524818
  y: 0.06909944665738801
  z: -0.08484826047152769
  w: 0.977525210928809","translation: 
  x: -0.057596484375
  y: -0.05659189453125
  z: -0.11642080078125
rotation: 
  x: -0.11474340168585402
  y: -0.012328812308799208
  z: 0.01879838708470374
  w: 0.9931407618256471","translation: 
  x: -0.02768203125
  y: -0.0636240234375
  z: -0.11530458984375
rotation: 
  x: -0.40184159800415836
  y: -0.020507104636907234
  z: -0.057615198741786985
  w: 0.9136647512336347",-1,4,-7,-11,6,-1,4,3,1750016366087958335
0,3.5448961260000003,20250615153926104,None,"translation: 
  x: -0.07579072265625
  y: -0.050452734375
  z: -0.114746484375
rotation: 
  x: -0.17373372246731497
  y: 0.09034641927323478
  z: -0.07435266126675671
  w: 0.9778168539991043","translation: 
  x: -0.05793134765625
  y: -0.0564802734375
  z: -0.11530458984375
rotation: 
  x: -0.11146254577752374
  y: 0.0019533414375031543
  z: 0.022219258851598377
  w: 0.9935182886500417","translation: 
  x: -0.02779365234375
  y: -0.06351240234375
  z: -0.11508134765625
rotation: 
  x: -0.39991597270093165
  y: -0.015625532510903314
  z: -0.05603218298831736
  w: 0.9147040242515511",-43,-28,-20,-46,-55,-30,-27,-32,1750016366103027820
0,3.5451192860000003,20250615153926104,None,"translation: 
  x: -0.07579072265625
  y: -0.050452734375
  z: -0.114746484375
rotation: 
  x: -0.17373372246731497
  y: 0.09034641927323478
  z: -0.07435266126675671
  w: 0.9778168539991043","translation: 
  x: -0.05793134765625
  y: -0.0564802734375
  z: -0.11530458984375
rotation: 
  x: -0.11146254577752374
  y: 0.0019533414375031543
  z: 0.022219258851598377
  w: 0.9935182886500417","translation: 
  x: -0.02779365234375
  y: -0.06351240234375
  z: -0.11508134765625
rotation: 
  x: -0.39991597270093165
  y: -0.015625532510903314
  z: -0.05603218298831736
  w: 0.9147040242515511",27,7,7,24,41,13,23,26,1750016366103298187
0,3.551932335,20250615153926111,None,"translation: 
  x: -0.07623720703125
  y: -0.05056435546875
  z: -0.1125140625
rotation: 
  x: -0.16689863662034002
  y: 0.11427734007069368
  z: -0.06238859057278255
  w: 0.9773398581900671","translation: 
  x: -0.0582662109375
  y: -0.05636865234375
  z: -0.11396513671875
rotation: 
  x: -0.10804319100777199
  y: 0.01794615715044348
  z: 0.026491946269702284
  w: 0.9936311091663912","translation: 
  x: -0.0279052734375
  y: -0.06351240234375
  z: -0.11463486328125
rotation: 
  x: -0.39612161418932373
  y: -0.007080139791365417
  z: -0.053101048435240626
  w: 0.9166339602303951",22,20,12,16,20,11,13,21,1750016366110421180
0,3.552105427,20250615153926111,None,"translation: 
  x: -0.07623720703125
  y: -0.05056435546875
  z: -0.1125140625
rotation: 
  x: -0.16689863662034002
  y: 0.11427734007069368
  z: -0.06238859057278255
  w: 0.9773398581900671","translation: 
  x: -0.0582662109375
  y: -0.05636865234375
  z: -0.11396513671875
rotation: 
  x: -0.10804319100777199
  y: 0.01794615715044348
  z: 0.026491946269702284
  w: 0.9936311091663912","translation: 
  x: -0.0279052734375
  y: -0.06351240234375
  z: -0.11463486328125
rotation: 
  x: -0.39612161418932373
  y: -0.007080139791365417
  z: -0.053101048435240626
  w: 0.9166339602303951",-38,-31,-20,-49,-72,-16,-23,-36,1750016366110593318
0,3.559446335,20250615153926118,None,"translation: 
  x: -0.07668369140625
  y: -0.0506759765625
  z: -0.11017001953125
rotation: 
  x: -0.16016904682891134
  y: 0.13965959571057515
  z: -0.049442426803131934
  w: 0.9759080490474978","translation: 
  x: -0.05860107421875
  y: -0.05636865234375
  z: -0.1127373046875
rotation: 
  x: -0.10450878888254375
  y: 0.03442929727205297
  z: 0.03101078548617537
  w: 0.9934439429173579","translation: 
  x: -0.028128515625
  y: -0.06340078125
  z: -0.1140767578125
rotation: 
  x: -0.3916287549963269
  y: 0.0021974182013509615
  z: -0.0499302246862524
  w: 0.9187649657426298",-3,1,2,10,9,-10,1,4,1750016366117984771
0,3.559597731,20250615153926118,None,"translation: 
  x: -0.07668369140625
  y: -0.0506759765625
  z: -0.11017001953125
rotation: 
  x: -0.16016904682891134
  y: 0.13965959571057515
  z: -0.049442426803131934
  w: 0.9759080490474978","translation: 
  x: -0.05860107421875
  y: -0.05636865234375
  z: -0.1127373046875
rotation: 
  x: -0.10450878888254375
  y: 0.03442929727205297
  z: 0.03101078548617537
  w: 0.9934439429173579","translation: 
  x: -0.028128515625
  y: -0.06340078125
  z: -0.1140767578125
rotation: 
  x: -0.3916287549963269
  y: 0.0021974182013509615
  z: -0.0499302246862524
  w: 0.9187649657426298",31,24,23,51,56,18,28,42,1750016366118137598
0,3.574739218,20250615153926134,None,"translation: 
  x: -0.0770185546875
  y: -0.05089921875
  z: -0.1078259765625
rotation: 
  x: -0.15419273774631453
  y: 0.16493617473893188
  z: -0.03625909985008347
  w: 0.9735018929446652","translation: 
  x: -0.0589359375
  y: -0.05625703125
  z: -0.1113978515625
rotation: 
  x: -0.10096007479779283
  y: 0.050174837656460525
  z: 0.035281090225589035
  w: 0.9929978819894157","translation: 
  x: -0.02824013671875
  y: -0.06328916015625
  z: -0.1136302734375
rotation: 
  x: -0.38773563724358134
  y: 0.009888723745821813
  z: -0.04724612456337089
  w: 0.9205058894258825",-13,-9,-10,-30,-28,-15,-22,-25,1750016366133148908
0,3.574919463,20250615153926134,None,"translation: 
  x: -0.0770185546875
  y: -0.05089921875
  z: -0.1078259765625
rotation: 
  x: -0.15419273774631453
  y: 0.16493617473893188
  z: -0.03625909985008347
  w: 0.9735018929446652","translation: 
  x: -0.0589359375
  y: -0.05625703125
  z: -0.1113978515625
rotation: 
  x: -0.10096007479779283
  y: 0.050174837656460525
  z: 0.035281090225589035
  w: 0.9929978819894157","translation: 
  x: -0.02824013671875
  y: -0.06328916015625
  z: -0.1136302734375
rotation: 
  x: -0.38773563724358134
  y: 0.009888723745821813
  z: -0.04724612456337089
  w: 0.9205058894258825",-17,-19,-15,-17,-32,-11,-10,-30,1750016366133322238
0,3.581689835,20250615153926140,None,"translation: 
  x: -0.077241796875
  y: -0.05123408203125
  z: -0.1055935546875
rotation: 
  x: -0.14930659008664351
  y: 0.18886123864598325
  z: -0.023195627241588117
  w: 0.970309712190223","translation: 
  x: -0.0591591796875
  y: -0.05636865234375
  z: -0.11017001953125
rotation: 
  x: -0.09755104100019425
  y: 0.06458635880989082
  z: 0.0391913443818052
  w: 0.9923590253436531","translation: 
  x: -0.02846337890625
  y: -0.0631775390625
  z: -0.11329541015625
rotation: 
  x: -0.3845718650926498
  y: 0.016359565054734945
  z: -0.044561501828195925
  w: 0.9218736994649518",32,15,30,54,68,31,26,37,1750016366140328645
0,3.581861735,20250615153926141,None,"translation: 
  x: -0.077241796875
  y: -0.05123408203125
  z: -0.1055935546875
rotation: 
  x: -0.14930659008664351
  y: 0.18886123864598325
  z: -0.023195627241588117
  w: 0.970309712190223","translation: 
  x: -0.0591591796875
  y: -0.05636865234375
  z: -0.11017001953125
rotation: 
  x: -0.09755104100019425
  y: 0.06458635880989082
  z: 0.0391913443818052
  w: 0.9923590253436531","translation: 
  x: -0.02846337890625
  y: -0.0631775390625
  z: -0.11329541015625
rotation: 
  x: -0.3845718650926498
  y: 0.016359565054734945
  z: -0.044561501828195925
  w: 0.9218736994649518",7,0,1,-12,-10,-4,-2,-4,1750016366140498161
0,3.589568615,20250615153926148,None,"translation: 
  x: -0.077241796875
  y: -0.05123408203125
  z: -0.1055935546875
rotation: 
  x: -0.14930659008664351
  y: 0.18886123864598325
  z: -0.023195627241588117
  w: 0.970309712190223","translation: 
  x: -0.0591591796875
  y: -0.05636865234375
  z: -0.11017001953125
rotation: 
  x: -0.09755104100019425
  y: 0.06458635880989082
  z: 0.0391913443818052
  w: 0.9923590253436531","translation: 
  x: -0.02846337890625
  y: -0.0631775390625
  z: -0.11329541015625
rotation: 
  x: -0.3845718650926498
  y: 0.016359565054734945
  z: -0.044561501828195925
  w: 0.9218736994649518",-35,-26,-22,-39,-56,-26,-27,-43,1750016366148007154
0,3.589805365,20250615153926149,None,"translation: 
  x: -0.077241796875
  y: -0.05123408203125
  z: -0.1055935546875
rotation: 
  x: -0.14930659008664351
  y: 0.18886123864598325
  z: -0.023195627241588117
  w: 0.970309712190223","translation: 
  x: -0.0591591796875
  y: -0.05636865234375
  z: -0.11017001953125
rotation: 
  x: -0.09755104100019425
  y: 0.06458635880989082
  z: 0.0391913443818052
  w: 0.9923590253436531","translation: 
  x: -0.02846337890625
  y: -0.0631775390625
  z: -0.11329541015625
rotation: 
  x: -0.3845718650926498
  y: 0.016359565054734945
  z: -0.044561501828195925
  w: 0.9218736994649518",15,12,12,23,24,22,10,18,1750016366148193359
0,3.604226351,20250615153926163,None,"translation: 
  x: -0.07735341796875
  y: -0.051680566406249996
  z: -0.10358437499999999
rotation: 
  x: -0.14601089165206163
  y: 0.21010430144916228
  z: -0.011109524364830778
  w: 0.9666507024256056","translation: 
  x: -0.059382421875
  y: -0.0564802734375
  z: -0.10905380859375
rotation: 
  x: -0.09437668459540859
  y: 0.07716179128628489
  z: 0.04260991322612884
  w: 0.9916266911822877","translation: 
  x: -0.028575
  y: -0.0631775390625
  z: -0.112960546875
rotation: 
  x: -0.38210672334964957
  y: 0.02185210973788731
  z: -0.041750958270153404
  w: 0.9229159196560224",20,14,10,6,14,18,16,22,1750016366162866830
0,3.604371071,20250615153926163,None,"translation: 
  x: -0.07735341796875
  y: -0.051680566406249996
  z: -0.10358437499999999
rotation: 
  x: -0.14601089165206163
  y: 0.21010430144916228
  z: -0.011109524364830778
  w: 0.9666507024256056","translation: 
  x: -0.059382421875
  y: -0.0564802734375
  z: -0.10905380859375
rotation: 
  x: -0.09437668459540859
  y: 0.07716179128628489
  z: 0.04260991322612884
  w: 0.9916266911822877","translation: 
  x: -0.028575
  y: -0.0631775390625
  z: -0.112960546875
rotation: 
  x: -0.38210672334964957
  y: 0.02185210973788731
  z: -0.041750958270153404
  w: 0.9229159196560224",-34,-28,-25,-54,-56,-25,-25,-37,1750016366163031101
0,3.612412215,20250615153926171,None,"translation: 
  x: -0.0774650390625
  y: -0.052238671874999996
  z: -0.1017984375
rotation: 
  x: -0.14381973218484442
  y: 0.2283046682390994
  z: -0.00024417611576374606
  w: 0.9629085125143192","translation: 
  x: -0.0596056640625
  y: -0.05659189453125
  z: -0.10793759765625
rotation: 
  x: -0.09156296722360645
  y: 0.08814461644725848
  z: 0.045781483611803224
  w: 0.9908333893157197","translation: 
  x: -0.0287982421875
  y: -0.06328916015625
  z: -0.11262568359375
rotation: 
  x: -0.380183983132657
  y: 0.02661532059181735
  z: -0.03858000599547836
  w: 0.9237225486132572",2,-1,0,13,15,-3,7,-1,1750016366170600175
0,3.612656832,20250615153926171,None,"translation: 
  x: -0.0774650390625
  y: -0.052238671874999996
  z: -0.1017984375
rotation: 
  x: -0.14381973218484442
  y: 0.2283046682390994
  z: -0.00024417611576374606
  w: 0.9629085125143192","translation: 
  x: -0.0596056640625
  y: -0.05659189453125
  z: -0.10793759765625
rotation: 
  x: -0.09156296722360645
  y: 0.08814461644725848
  z: 0.045781483611803224
  w: 0.9908333893157197","translation: 
  x: -0.0287982421875
  y: -0.06328916015625
  z: -0.11262568359375
rotation: 
  x: -0.380183983132657
  y: 0.02661532059181735
  z: -0.03858000599547836
  w: 0.9237225486132572",33,17,12,36,54,32,24,40,1750016366170808315
0,3.619965315,20250615153926179,None,"translation: 
  x: -0.07757666015625
  y: -0.05279677734375
  z: -0.10012412109375
rotation: 
  x: -0.14247383188938065
  y: 0.24392692040701158
  z: 0.009278501476943386
  w: 0.959226132951897","translation: 
  x: -0.05994052734375
  y: -0.0569267578125
  z: -0.10704462890625
rotation: 
  x: -0.08900088418591763
  y: 0.09803526749148403
  z: 0.04871241809352694
  w: 0.9899974895248369","translation: 
  x: -0.02890986328125
  y: -0.06340078125
  z: -0.11217919921875
rotation: 
  x: -0.37871435285493743
  y: 0.03125431151865376
  z: -0.03503901330411574
  w: 0.9243218457333111",-19,-11,-19,-37,-42,-24,-21,-29,1750016366178309679
0,3.620120764,20250615153926179,None,"translation: 
  x: -0.07757666015625
  y: -0.05279677734375
  z: -0.10012412109375
rotation: 
  x: -0.14247383188938065
  y: 0.24392692040701158
  z: 0.009278501476943386
  w: 0.959226132951897","translation: 
  x: -0.05994052734375
  y: -0.0569267578125
  z: -0.10704462890625
rotation: 
  x: -0.08900088418591763
  y: 0.09803526749148403
  z: 0.04871241809352694
  w: 0.9899974895248369","translation: 
  x: -0.02890986328125
  y: -0.06340078125
  z: -0.11217919921875
rotation: 
  x: -0.37871435285493743
  y: 0.03125431151865376
  z: -0.03503901330411574
  w: 0.9243218457333111",-21,-14,-12,-4,-9,-6,-22,-25,1750016366178548574
0,3.6349148749999998,20250615153926194,None,"translation: 
  x: -0.07768828125
  y: -0.05324326171875
  z: -0.09856142578125
rotation: 
  x: -0.14138028069390046
  y: 0.2574879205383731
  z: 0.01758096754742804
  w: 0.9557209302865741","translation: 
  x: -0.06016376953125
  y: -0.05715
  z: -0.10592841796875
rotation: 
  x: -0.08679691361814146
  y: 0.1074279662221723
  z: 0.05163867012724872
  w: 0.9890697526500454","translation: 
  x: -0.02913310546875
  y: -0.06351240234375
  z: -0.1118443359375
rotation: 
  x: -0.3771286841751607
  y: 0.03613793801095745
  z: -0.03101025761751079
  w: 0.9249358728750463",31,19,27,53,69,26,37,43,1750016366193370819
0,3.635041476,20250615153926194,None,"translation: 
  x: -0.07768828125
  y: -0.05324326171875
  z: -0.09856142578125
rotation: 
  x: -0.14138028069390046
  y: 0.2574879205383731
  z: 0.01758096754742804
  w: 0.9557209302865741","translation: 
  x: -0.06016376953125
  y: -0.05715
  z: -0.10592841796875
rotation: 
  x: -0.08679691361814146
  y: 0.1074279662221723
  z: 0.05163867012724872
  w: 0.9890697526500454","translation: 
  x: -0.02913310546875
  y: -0.06351240234375
  z: -0.1118443359375
rotation: 
  x: -0.3771286841751607
  y: 0.03613793801095745
  z: -0.03101025761751079
  w: 0.9249358728750463",-7,6,-8,-7,-11,-7,-5,2,1750016366193603038
0,3.641955376,20250615153926201,None,"translation: 
  x: -0.07768828125
  y: -0.05324326171875
  z: -0.09856142578125
rotation: 
  x: -0.14138028069390046
  y: 0.2574879205383731
  z: 0.01758096754742804
  w: 0.9557209302865741","translation: 
  x: -0.06016376953125
  y: -0.05715
  z: -0.10592841796875
rotation: 
  x: -0.08679691361814146
  y: 0.1074279662221723
  z: 0.05163867012724872
  w: 0.9890697526500454","translation: 
  x: -0.02913310546875
  y: -0.06351240234375
  z: -0.1118443359375
rotation: 
  x: -0.3771286841751607
  y: 0.03613793801095745
  z: -0.03101025761751079
  w: 0.9249358728750463",-40,-26,-19,-52,-46,-25,-28,-39,1750016366200359106
0,3.642233849,20250615153926201,None,"translation: 
  x: -0.07768828125
  y: -0.05324326171875
  z: -0.09856142578125
rotation: 
  x: -0.14138028069390046
  y: 0.2574879205383731
  z: 0.01758096754742804
  w: 0.9557209302865741","translation: 
  x: -0.06016376953125
  y: -0.05715
  z: -0.10592841796875
rotation: 
  x: -0.08679691361814146
  y: 0.1074279662221723
  z: 0.05163867012724872
  w: 0.9890697526500454","translation: 
  x: -0.02913310546875
  y: -0.06351240234375
  z: -0.1118443359375
rotation: 
  x: -0.3771286841751607
  y: 0.03613793801095745
  z: -0.03101025761751079
  w: 0.9249358728750463",21,17,13,39,31,20,26,29,1750016366200560331
0,3.649662257,20250615153926208,None,"translation: 
  x: -0.07779990234375
  y: -0.0538013671875
  z: -0.09699873046875
rotation: 
  x: -0.1399132876334433
  y: 0.26969323942607
  z: 0.024539765108483505
  w: 0.9524114806531335","translation: 
  x: -0.06038701171875
  y: -0.05748486328125
  z: -0.104923828125
rotation: 
  x: -0.08484975971542182
  y: 0.11671420185315576
  z: 0.05432826341491037
  w: 0.9880418782401565","translation: 
  x: -0.02946796875
  y: -0.0636240234375
  z: -0.1113978515625
rotation: 
  x: -0.37531131904913834
  y: 0.04163342869087709
  z: -0.0266160922422616
  w: 0.9255807123329597",19,17,-4,2,13,9,18,17,1750016366208003997
0,3.6499445440000002,20250615153926209,None,"translation: 
  x: -0.07779990234375
  y: -0.0538013671875
  z: -0.09699873046875
rotation: 
  x: -0.1399132876334433
  y: 0.26969323942607
  z: 0.024539765108483505
  w: 0.9524114806531335","translation: 
  x: -0.06038701171875
  y: -0.05748486328125
  z: -0.104923828125
rotation: 
  x: -0.08484975971542182
  y: 0.11671420185315576
  z: 0.05432826341491037
  w: 0.9880418782401565","translation: 
  x: -0.02946796875
  y: -0.0636240234375
  z: -0.1113978515625
rotation: 
  x: -0.37531131904913834
  y: 0.04163342869087709
  z: -0.0266160922422616
  w: 0.9255807123329597",-38,-24,-28,-38,-54,-29,-25,-37,1750016366208173990
0,3.664429665,20250615153926223,None,"translation: 
  x: -0.0779115234375
  y: -0.05413623046875
  z: -0.09543603515625
rotation: 
  x: -0.13819261759254597
  y: 0.28078005341241674
  z: 0.030519571023088773
  w: 0.9492807371021533","translation: 
  x: -0.06061025390625
  y: -0.05770810546875
  z: -0.10369599609374999
rotation: 
  x: -0.08314164149091222
  y: 0.12562811908098187
  z: 0.05677072436604137
  w: 0.9869559909141472","translation: 
  x: -0.0296912109375
  y: -0.0636240234375
  z: -0.11083974609375
rotation: 
  x: -0.37321077121629714
  y: 0.047734841853311144
  z: -0.022219287000773982
  w: 0.926251266345452",8,-3,-4,1,13,0,-1,4,1750016366223012208
0,3.664597035,20250615153926223,None,"translation: 
  x: -0.0779115234375
  y: -0.05413623046875
  z: -0.09543603515625
rotation: 
  x: -0.13819261759254597
  y: 0.28078005341241674
  z: 0.030519571023088773
  w: 0.9492807371021533","translation: 
  x: -0.06061025390625
  y: -0.05770810546875
  z: -0.10369599609374999
rotation: 
  x: -0.08314164149091222
  y: 0.12562811908098187
  z: 0.05677072436604137
  w: 0.9869559909141472","translation: 
  x: -0.0296912109375
  y: -0.0636240234375
  z: -0.11083974609375
rotation: 
  x: -0.37321077121629714
  y: 0.047734841853311144
  z: -0.022219287000773982
  w: 0.926251266345452",32,23,20,31,34,19,32,36,1750016366223161935
0,3.672059059,20250615153926231,None,"translation: 
  x: -0.0779115234375
  y: -0.05447109375
  z: -0.09387333984375
rotation: 
  x: -0.13624677454421225
  y: 0.29068420267900474
  z: 0.035526712717173614
  w: 0.9464023264038826","translation: 
  x: -0.06083349609375
  y: -0.05793134765625
  z: -0.10257978515625
rotation: 
  x: -0.08179577221480254
  y: 0.13416948308069848
  z: 0.05884412269781317
  w: 0.985822180051538","translation: 
  x: -0.029914453125
  y: -0.06373564453125
  z: -0.11017001953125
rotation: 
  x: -0.37101464452970334
  y: 0.054205495943135326
  z: -0.018190583098034153
  w: 0.926865146847485",-19,-18,-12,-33,-31,-23,-24,-26,1750016366230601072
0,3.672305107,20250615153926231,None,"translation: 
  x: -0.0779115234375
  y: -0.05447109375
  z: -0.09387333984375
rotation: 
  x: -0.13624677454421225
  y: 0.29068420267900474
  z: 0.035526712717173614
  w: 0.9464023264038826","translation: 
  x: -0.06083349609375
  y: -0.05793134765625
  z: -0.10257978515625
rotation: 
  x: -0.08179577221480254
  y: 0.13416948308069848
  z: 0.05884412269781317
  w: 0.985822180051538","translation: 
  x: -0.029914453125
  y: -0.06373564453125
  z: -0.11017001953125
rotation: 
  x: -0.37101464452970334
  y: 0.054205495943135326
  z: -0.018190583098034153
  w: 0.926865146847485",-26,-15,-12,-11,-16,-4,-11,-20,1750016366230920553
0,3.679622889,20250615153926238,None,"translation: 
  x: -0.0779115234375
  y: -0.05447109375
  z: -0.09387333984375
rotation: 
  x: -0.13624677454421225
  y: 0.29068420267900474
  z: 0.035526712717173614
  w: 0.9464023264038826","translation: 
  x: -0.06083349609375
  y: -0.05793134765625
  z: -0.10257978515625
rotation: 
  x: -0.08179577221480254
  y: 0.13416948308069848
  z: 0.05884412269781317
  w: 0.985822180051538","translation: 
  x: -0.029914453125
  y: -0.06373564453125
  z: -0.11017001953125
rotation: 
  x: -0.37101464452970334
  y: 0.054205495943135326
  z: -0.018190583098034153
  w: 0.926865146847485",36,12,24,48,58,32,33,44,1750016366238104820
0,3.679809094,20250615153926239,None,"translation: 
  x: -0.0779115234375
  y: -0.05447109375
  z: -0.09387333984375
rotation: 
  x: -0.13624677454421225
  y: 0.29068420267900474
  z: 0.035526712717173614
  w: 0.9464023264038826","translation: 
  x: -0.06083349609375
  y: -0.05793134765625
  z: -0.10257978515625
rotation: 
  x: -0.08179577221480254
  y: 0.13416948308069848
  z: 0.05884412269781317
  w: 0.985822180051538","translation: 
  x: -0.029914453125
  y: -0.06373564453125
  z: -0.11017001953125
rotation: 
  x: -0.37101464452970334
  y: 0.054205495943135326
  z: -0.018190583098034153
  w: 0.926865146847485",-6,-8,5,-2,-6,-7,-3,1,1750016366238286495
