gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.066611529,20250509171528411,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.072776953125
rotation: 
  x: 0.06189538272351393
  y: 0.3376777684679281
  z: 0.8960791108295705
  w: 0.2813981403899401","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.07735341796875
rotation: 
  x: 0.38982378420592173
  y: 0.8814681246372549
  z: 0.11818021394028567
  w: 0.2389242548358875","translation: 
  x: -0.1984623046875
  y: -0.04788544921875
  z: 0.0823763671875
rotation: 
  x: 0.4834819982508494
  y: 0.42683158229418416
  z: 0.4843366381467474
  w: 0.5911666251339932","translation: 
  x: -0.22770703125
  y: -0.1020216796875
  z: 0.07311181640625
rotation: 
  x: 0.4240790968119493
  y: -0.10339522020717358
  z: 0.4185858442625717
  w: 0.7963995473808744",-5,-5,2,-5,6,-10,-12,6,1746825328410644531
0,0.066681862,20250509171528411,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.072776953125
rotation: 
  x: 0.06189538272351393
  y: 0.3376777684679281
  z: 0.8960791108295705
  w: 0.2813981403899401","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.07735341796875
rotation: 
  x: 0.38982378420592173
  y: 0.8814681246372549
  z: 0.11818021394028567
  w: 0.2389242548358875","translation: 
  x: -0.1984623046875
  y: -0.04788544921875
  z: 0.0823763671875
rotation: 
  x: 0.4834819982508494
  y: 0.42683158229418416
  z: 0.4843366381467474
  w: 0.5911666251339932","translation: 
  x: -0.22770703125
  y: -0.1020216796875
  z: 0.07311181640625
rotation: 
  x: 0.4240790968119493
  y: -0.10339522020717358
  z: 0.4185858442625717
  w: 0.7963995473808744",7,6,-2,8,0,-1,6,3,1746825328410780668
0,0.074393511,20250509171528418,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06152928824806229
  y: 0.3373123480741986
  z: 0.8962033829940976
  w: 0.2815209101191104","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.38980115170493607
  y: 0.8814169481082488
  z: 0.11841751241897526
  w: 0.2390324632127356","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.4835721400285601
  y: 0.4266813000252
  z: 0.48442672346208693
  w: 0.5911275693052986","translation: 
  x: -0.22770703125
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4240790968119493
  y: -0.10339522020717358
  z: 0.4185858442625717
  w: 0.7963995473808744",-8,-1,-4,-5,6,0,9,-3,1746825328418233394
0,0.074485064,20250509171528419,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06152928824806229
  y: 0.3373123480741986
  z: 0.8962033829940976
  w: 0.2815209101191104","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.38980115170493607
  y: 0.8814169481082488
  z: 0.11841751241897526
  w: 0.2390324632127356","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.4835721400285601
  y: 0.4266813000252
  z: 0.48442672346208693
  w: 0.5911275693052986","translation: 
  x: -0.22770703125
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4240790968119493
  y: -0.10339522020717358
  z: 0.4185858442625717
  w: 0.7963995473808744",-2,2,2,-3,-4,3,-1,1,1746825328418513059
0,0.089264393,20250509171528433,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06128648906085264
  y: 0.3370756898346895
  z: 0.8963454236748608
  w: 0.28140509419375564","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896863343817251
  y: 0.8814333753872353
  z: 0.11866388377789373
  w: 0.239036918145181","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48360018977577035
  y: 0.4264618689438945
  z: 0.4846990036379218
  w: 0.5910397674083575","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4240737411587064
  y: -0.10351598517633366
  z: 0.41858055798307553
  w: 0.7963894897292461",2,3,-3,7,12,1,10,-5,1746825328433150529
0,0.089330197,20250509171528433,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06128648906085264
  y: 0.3370756898346895
  z: 0.8963454236748608
  w: 0.28140509419375564","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896863343817251
  y: 0.8814333753872353
  z: 0.11866388377789373
  w: 0.239036918145181","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48360018977577035
  y: 0.4264618689438945
  z: 0.4846990036379218
  w: 0.5910397674083575","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4240737411587064
  y: -0.10351598517633366
  z: 0.41858055798307553
  w: 0.7963894897292461",6,-3,1,2,-1,-2,2,-3,1746825328433334350
0,0.096877098,20250509171528441,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06104366999194455
  y: 0.3368389710155501
  z: 0.8964873375016978
  w: 0.2812892313228805","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896580006868022
  y: 0.8813692872677668
  z: 0.11902147577369426
  w: 0.2391416113237611","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48369027281315424
  y: 0.4263115680624772
  z: 0.48478901396795443
  w: 0.5910006589319736","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42411497070108933
  y: -0.103526049267278
  z: 0.41862125346402856
  w: 0.7963448341632717",4,-1,0,-1,-6,6,-3,-3,1746825328440758943
0,0.097035408,20250509171528441,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06104366999194455
  y: 0.3368389710155501
  z: 0.8964873375016978
  w: 0.2812892313228805","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896580006868022
  y: 0.8813692872677668
  z: 0.11902147577369426
  w: 0.2391416113237611","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48369027281315424
  y: 0.4263115680624772
  z: 0.48478901396795443
  w: 0.5910006589319736","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42411497070108933
  y: -0.103526049267278
  z: 0.41862125346402856
  w: 0.7963448341632717",3,4,-2,-1,3,4,1,-6,1746825328440905570
0,0.104236365,20250509171528448,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06104366999194455
  y: 0.3368389710155501
  z: 0.8964873375016978
  w: 0.2812892313228805","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896580006868022
  y: 0.8813692872677668
  z: 0.11902147577369426
  w: 0.2391416113237611","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48369027281315424
  y: 0.4263115680624772
  z: 0.48478901396795443
  w: 0.5910006589319736","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42411497070108933
  y: -0.103526049267278
  z: 0.41862125346402856
  w: 0.7963448341632717",-1,14,1,1,-7,4,-11,3,1746825328448111295
0,0.104423046,20250509171528448,None,"translation: 
  x: -0.22804189453125
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.06104366999194455
  y: 0.3368389710155501
  z: 0.8964873375016978
  w: 0.2812892313228805","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.3896580006868022
  y: 0.8813692872677668
  z: 0.11902147577369426
  w: 0.2391416113237611","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.0823763671875
rotation: 
  x: 0.48369027281315424
  y: 0.4263115680624772
  z: 0.48478901396795443
  w: 0.5910006589319736","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42411497070108933
  y: -0.103526049267278
  z: 0.41862125346402856
  w: 0.7963448341632717",3,3,2,9,-3,6,-1,-1,1746825328448375701
0,0.1189816,20250509171528463,None,"translation: 
  x: -0.22804189453125
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06080083114763933
  y: 0.33660219171494304
  z: 0.8966291243941031
  w: 0.28117332155223573","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.38958503965892083
  y: 0.8813583206824659
  z: 0.1192806592750754
  w: 0.23917176204695265","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.48372171058433894
  y: 0.42621718618120324
  z: 0.4849426134379087
  w: 0.5909169811277637","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42409329422449665
  y: -0.10352075806055644
  z: 0.41872193413644887
  w: 0.7963041330530776",-4,0,0,-12,-13,-5,-1,4,1746825328463071584
0,0.119191408,20250509171528463,None,"translation: 
  x: -0.22804189453125
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06080083114763933
  y: 0.33660219171494304
  z: 0.8966291243941031
  w: 0.28117332155223573","translation: 
  x: -0.21107548828125
  y: -0.01640830078125
  z: 0.0774650390625
rotation: 
  x: 0.38958503965892083
  y: 0.8813583206824659
  z: 0.1192806592750754
  w: 0.23917176204695265","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.48372171058433894
  y: 0.42621718618120324
  z: 0.4849426134379087
  w: 0.5909169811277637","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42409329422449665
  y: -0.10352075806055644
  z: 0.41872193413644887
  w: 0.7963041330530776",1,4,0,4,-3,3,-5,0,1746825328463224649
0,0.126797676,20250509171528471,None,"translation: 
  x: -0.228153515625
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06055963956623586
  y: 0.33649670694464917
  z: 0.8967954689798434
  w: 0.2808209092789162","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38934379009784176
  y: 0.8813649484842643
  z: 0.11976991473376693
  w: 0.2392956502326026","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.4837928259272516
  y: 0.4261722824405842
  z: 0.48513567757630527
  w: 0.5907326481609817","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42408793171347964
  y: -0.10364152389889009
  z: 0.418716639544397
  w: 0.7962940640665019",10,-2,1,-14,-10,1,-12,-2,1746825328470759868
0,0.126999855,20250509171528471,None,"translation: 
  x: -0.228153515625
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06055963956623586
  y: 0.33649670694464917
  z: 0.8967954689798434
  w: 0.2808209092789162","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38934379009784176
  y: 0.8813649484842643
  z: 0.11976991473376693
  w: 0.2392956502326026","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.4837928259272516
  y: 0.4261722824405842
  z: 0.48513567757630527
  w: 0.5907326481609817","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42408793171347964
  y: -0.10364152389889009
  z: 0.418716639544397
  w: 0.7962940640665019",0,2,-6,0,-3,4,-1,-3,1746825328470941066
0,0.13416934,20250509171528478,None,"translation: 
  x: -0.228153515625
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06030932834347116
  y: 0.3364625686530497
  z: 0.8969486545333657
  w: 0.2804261684310795","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38906625719947063
  y: 0.881411476931339
  z: 0.12012588549867559
  w: 0.2393972169338443","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.48382422455730156
  y: 0.42607785609512555
  z: 0.4852892487043335
  w: 0.5906489019450479","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42418804353378237
  y: -0.10363615797415289
  z: 0.418694960955647
  w: 0.7962528368261476",-10,7,3,9,3,2,0,-3,1746825328478114843
0,0.134370327,20250509171528478,None,"translation: 
  x: -0.228153515625
  y: -0.00078134765625
  z: 0.07288857421875
rotation: 
  x: 0.06030932834347116
  y: 0.3364625686530497
  z: 0.8969486545333657
  w: 0.2804261684310795","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38906625719947063
  y: 0.881411476931339
  z: 0.12012588549867559
  w: 0.2393972169338443","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.48382422455730156
  y: 0.42607785609512555
  z: 0.4852892487043335
  w: 0.5906489019450479","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.42418804353378237
  y: -0.10363615797415289
  z: 0.418694960955647
  w: 0.7962528368261476",2,3,6,7,5,4,-6,0,1746825328478291749
0,0.149179936,20250509171528493,None,"translation: 
  x: -0.22826513671875
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.05994849711625619
  y: 0.33637089522461466
  z: 0.897151846864054
  w: 0.27996314437388076","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38860043228565994
  y: 0.8814624948484024
  z: 0.1207432697236939
  w: 0.23965524617554207","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.483679578663287
  y: 0.4260579832243493
  z: 0.48563285308494597
  w: 0.5904992735977586","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4242075885102382
  y: -0.10364093313530712
  z: 0.4188363269578784
  w: 0.7961674510111579",-3,-1,-3,-9,0,6,-6,-7,1746825328492978096
0,0.149391175,20250509171528493,None,"translation: 
  x: -0.22826513671875
  y: -0.0006697265625
  z: 0.07288857421875
rotation: 
  x: 0.05994849711625619
  y: 0.33637089522461466
  z: 0.897151846864054
  w: 0.27996314437388076","translation: 
  x: -0.211187109375
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38860043228565994
  y: 0.8814624948484024
  z: 0.1207432697236939
  w: 0.23965524617554207","translation: 
  x: -0.19857392578125
  y: -0.0479970703125
  z: 0.08248798828125
rotation: 
  x: 0.483679578663287
  y: 0.4260579832243493
  z: 0.48563285308494597
  w: 0.5904992735977586","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.4242075885102382
  y: -0.10364093313530712
  z: 0.4188363269578784
  w: 0.7961674510111579",7,2,-4,3,-2,-1,3,-4,1746825328493139266
0,0.15689826,20250509171528501,None,"translation: 
  x: -0.22826513671875
  y: -0.0006697265625
  z: 0.0730001953125
rotation: 
  x: 0.059576138668180394
  y: 0.33633660252220693
  z: 0.8974266298151518
  w: 0.27920210888141095","translation: 
  x: -0.21129873046875
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38796595189975475
  y: 0.8815299366482466
  z: 0.12159033608941336
  w: 0.24000662726083","translation: 
  x: -0.19857392578125
  y: -0.04788544921875
  z: 0.08248798828125
rotation: 
  x: 0.4834726259055326
  y: 0.4259686847940412
  z: 0.48615858493834113
  w: 0.5903005419831439","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.424212952473141
  y: -0.10352016797042407
  z: 0.41884162300297745
  w: 0.7961775182819643",2,3,-7,-4,-5,-4,-5,-3,1746825328500634908
0,0.157123089,20250509171528501,None,"translation: 
  x: -0.22826513671875
  y: -0.0006697265625
  z: 0.0730001953125
rotation: 
  x: 0.059576138668180394
  y: 0.33633660252220693
  z: 0.8974266298151518
  w: 0.27920210888141095","translation: 
  x: -0.21129873046875
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38796595189975475
  y: 0.8815299366482466
  z: 0.12159033608941336
  w: 0.24000662726083","translation: 
  x: -0.19857392578125
  y: -0.04788544921875
  z: 0.08248798828125
rotation: 
  x: 0.4834726259055326
  y: 0.4259686847940412
  z: 0.48615858493834113
  w: 0.5903005419831439","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.424212952473141
  y: -0.10352016797042407
  z: 0.41884162300297745
  w: 0.7961775182819643",-1,-1,-2,-1,-9,-1,0,4,1746825328500806808
0,0.164171219,20250509171528508,None,"translation: 
  x: -0.22826513671875
  y: -0.0006697265625
  z: 0.0730001953125
rotation: 
  x: 0.059576138668180394
  y: 0.33633660252220693
  z: 0.8974266298151518
  w: 0.27920210888141095","translation: 
  x: -0.21129873046875
  y: -0.01640830078125
  z: 0.07757666015625
rotation: 
  x: 0.38796595189975475
  y: 0.8815299366482466
  z: 0.12159033608941336
  w: 0.24000662726083","translation: 
  x: -0.19857392578125
  y: -0.04788544921875
  z: 0.08248798828125
rotation: 
  x: 0.4834726259055326
  y: 0.4259686847940412
  z: 0.48615858493834113
  w: 0.5903005419831439","translation: 
  x: -0.22781865234375
  y: -0.10213330078125
  z: 0.07311181640625
rotation: 
  x: 0.424212952473141
  y: -0.10352016797042407
  z: 0.41884162300297745
  w: 0.7961775182819643",3,1,-6,3,3,5,0,4,1746825328508164167
