gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.080512286,20250509170750027,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.04040783164064824
  y: -0.4418004311405016
  z: 0.5433693614275691
  w: 0.7126916045864184","translation: 
  x: -0.31622255859375
  y: -0.00747861328125
  z: 0.058489453125
rotation: 
  x: 0.4493985785115387
  y: 0.07544915010055171
  z: 0.511174096231408
  w: 0.7287313542883386","translation: 
  x: -0.33486328125
  y: -0.0346025390625
  z: 0.03806279296875
rotation: 
  x: 0.12415806414650776
  y: -0.4921151982050862
  z: 0.4756340392475852
  w: 0.7184564478881006","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07178076393098852
  y: -0.12879031623672257
  z: 0.5969522714668942
  w: 0.788611794207799",-2,10,-4,6,2,2,-7,2,1746824870027051210
0,0.08790493,20250509170750034,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.04040783164064824
  y: -0.4418004311405016
  z: 0.5433693614275691
  w: 0.7126916045864184","translation: 
  x: -0.31622255859375
  y: -0.00747861328125
  z: 0.058489453125
rotation: 
  x: 0.4493985785115387
  y: 0.07544915010055171
  z: 0.511174096231408
  w: 0.7287313542883386","translation: 
  x: -0.33486328125
  y: -0.0346025390625
  z: 0.03806279296875
rotation: 
  x: 0.12415806414650776
  y: -0.4921151982050862
  z: 0.4756340392475852
  w: 0.7184564478881006","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07178076393098852
  y: -0.12879031623672257
  z: 0.5969522714668942
  w: 0.788611794207799",-3,0,4,7,1,-4,-4,0,1746824870034488916
0,0.0880332,20250509170750034,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.04040783164064824
  y: -0.4418004311405016
  z: 0.5433693614275691
  w: 0.7126916045864184","translation: 
  x: -0.31622255859375
  y: -0.00747861328125
  z: 0.058489453125
rotation: 
  x: 0.4493985785115387
  y: 0.07544915010055171
  z: 0.511174096231408
  w: 0.7287313542883386","translation: 
  x: -0.33486328125
  y: -0.0346025390625
  z: 0.03806279296875
rotation: 
  x: 0.12415806414650776
  y: -0.4921151982050862
  z: 0.4756340392475852
  w: 0.7184564478881006","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07178076393098852
  y: -0.12879031623672257
  z: 0.5969522714668942
  w: 0.788611794207799",3,-5,-7,-13,-6,-5,-2,-3,1746824870034680604
0,0.095237494,20250509170750042,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.040408500400195085
  y: -0.4413194227997135
  z: 0.5437445945089693
  w: 0.7127033998076702","translation: 
  x: -0.31622255859375
  y: -0.007590234375
  z: 0.058489453125
rotation: 
  x: 0.4496094758201127
  y: 0.07532148970431972
  z: 0.5112583450270518
  w: 0.7285553493604213","translation: 
  x: -0.33486328125
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12439809778014403
  y: -0.4923430111357418
  z: 0.47574032095114943
  w: 0.7181884290879169","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07177553304367215
  y: -0.1287809308861805
  z: 0.5970308369329941
  w: 0.7885543256158539",2,3,-6,4,1,9,4,3,1746824870041779518
0,0.09542799,20250509170750042,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.040408500400195085
  y: -0.4413194227997135
  z: 0.5437445945089693
  w: 0.7127033998076702","translation: 
  x: -0.31622255859375
  y: -0.007590234375
  z: 0.058489453125
rotation: 
  x: 0.4496094758201127
  y: 0.07532148970431972
  z: 0.5112583450270518
  w: 0.7285553493604213","translation: 
  x: -0.33486328125
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12439809778014403
  y: -0.4923430111357418
  z: 0.47574032095114943
  w: 0.7181884290879169","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07177553304367215
  y: -0.1287809308861805
  z: 0.5970308369329941
  w: 0.7885543256158539",0,5,6,-3,-8,-6,2,-6,1746824870041952371
0,0.102785588,20250509170750049,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.040408500400195085
  y: -0.4413194227997135
  z: 0.5437445945089693
  w: 0.7127033998076702","translation: 
  x: -0.31622255859375
  y: -0.007590234375
  z: 0.058489453125
rotation: 
  x: 0.4496094758201127
  y: 0.07532148970431972
  z: 0.5112583450270518
  w: 0.7285553493604213","translation: 
  x: -0.33486328125
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12439809778014403
  y: -0.4923430111357418
  z: 0.47574032095114943
  w: 0.7181884290879169","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07177553304367215
  y: -0.1287809308861805
  z: 0.5970308369329941
  w: 0.7885543256158539",10,8,3,12,6,-7,-2,2,1746824870049368143
0,0.102974177,20250509170750049,None,"translation: 
  x: -0.3087439453125
  y: 0.013841015625
  z: 0.0761255859375
rotation: 
  x: 0.040408500400195085
  y: -0.4413194227997135
  z: 0.5437445945089693
  w: 0.7127033998076702","translation: 
  x: -0.31622255859375
  y: -0.007590234375
  z: 0.058489453125
rotation: 
  x: 0.4496094758201127
  y: 0.07532148970431972
  z: 0.5112583450270518
  w: 0.7285553493604213","translation: 
  x: -0.33486328125
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12439809778014403
  y: -0.4923430111357418
  z: 0.47574032095114943
  w: 0.7181884290879169","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07177553304367215
  y: -0.1287809308861805
  z: 0.5970308369329941
  w: 0.7885543256158539",3,-2,0,-2,0,-1,-3,1,1746824870049503326
0,0.126342535,20250509170750073,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.040529497445047344
  y: -0.44045309271605654
  z: 0.5444625259184069
  w: 0.7126843556752601","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4500136970609663
  y: 0.07508367436041621
  z: 0.5115456838538928
  w: 0.7281285103829632","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12476169706723367
  y: -0.4926988349934981
  z: 0.4758523436086857
  w: 0.7178070242224401","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189751885779838
  y: -0.1289028521457302
  z: 0.5971522279326819
  w: 0.7884313655390828",-3,-6,-9,-3,2,-5,-7,5,1746824870072726249
0,0.126704455,20250509170750073,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.040529497445047344
  y: -0.44045309271605654
  z: 0.5444625259184069
  w: 0.7126843556752601","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4500136970609663
  y: 0.07508367436041621
  z: 0.5115456838538928
  w: 0.7281285103829632","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12476169706723367
  y: -0.4926988349934981
  z: 0.4758523436086857
  w: 0.7178070242224401","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189751885779838
  y: -0.1289028521457302
  z: 0.5971522279326819
  w: 0.7884313655390828",1,-1,-2,-2,-5,2,11,3,1746824870072889328
0,0.12677908,20250509170750073,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.040529497445047344
  y: -0.44045309271605654
  z: 0.5444625259184069
  w: 0.7126843556752601","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4500136970609663
  y: 0.07508367436041621
  z: 0.5115456838538928
  w: 0.7281285103829632","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12476169706723367
  y: -0.4926988349934981
  z: 0.4758523436086857
  w: 0.7178070242224401","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189751885779838
  y: -0.1289028521457302
  z: 0.5971522279326819
  w: 0.7884313655390828",-3,-8,1,-1,1,5,-7,-8,1746824870073298931
0,0.126840115,20250509170750073,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.040529497445047344
  y: -0.44045309271605654
  z: 0.5444625259184069
  w: 0.7126843556752601","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4500136970609663
  y: 0.07508367436041621
  z: 0.5115456838538928
  w: 0.7281285103829632","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12476169706723367
  y: -0.4926988349934981
  z: 0.4758523436086857
  w: 0.7178070242224401","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189751885779838
  y: -0.1289028521457302
  z: 0.5971522279326819
  w: 0.7884313655390828",6,4,-10,-8,0,-2,-1,3,1746824870073489189
0,0.141069174,20250509170750088,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.04065168813922757
  y: -0.4400880953210672
  z: 0.5445861284957783
  w: 0.7128084295644138","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4502244097942829
  y: 0.07495601616423256
  z: 0.5116297455118871
  w: 0.7279523198490534","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12500547094795758
  y: -0.492819420133696
  z: 0.47585090405775254
  w: 0.7176827770537526","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07190443884802246
  y: -0.12891525878355128
  z: 0.597209702622285
  w: 0.7883851716138014",-8,-1,6,-1,0,-5,-12,3,1746824870087139129
0,0.141304493,20250509170750088,None,"translation: 
  x: -0.30885556640625
  y: 0.01372939453125
  z: 0.0761255859375
rotation: 
  x: 0.04065168813922757
  y: -0.4400880953210672
  z: 0.5445861284957783
  w: 0.7128084295644138","translation: 
  x: -0.3163341796875
  y: -0.00770185546875
  z: 0.05860107421875
rotation: 
  x: 0.4502244097942829
  y: 0.07495601616423256
  z: 0.5116297455118871
  w: 0.7279523198490534","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.037951171875
rotation: 
  x: 0.12500547094795758
  y: -0.492819420133696
  z: 0.47585090405775254
  w: 0.7176827770537526","translation: 
  x: -0.33743056640625
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07190443884802246
  y: -0.12891525878355128
  z: 0.597209702622285
  w: 0.7883851716138014",0,-6,1,-1,-3,-2,-2,0,1746824870087445259
0,0.149042368,20250509170750096,None,"translation: 
  x: -0.3087439453125
  y: 0.01372939453125
  z: 0.07623720703125
rotation: 
  x: 0.04077032371469213
  y: -0.4396847485638354
  z: 0.5446622287872941
  w: 0.7129923976572355","translation: 
  x: -0.31644580078125
  y: -0.0078134765625
  z: 0.05860107421875
rotation: 
  x: 0.45040589028084754
  y: 0.07484380882140407
  z: 0.5116972312732535
  w: 0.727804150708629","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12512563625260165
  y: -0.49281189614805154
  z: 0.47584363913428407
  w: 0.7176718200283365","translation: 
  x: -0.3375421875
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189806469138384
  y: -0.12902589877553944
  z: 0.5972788294311394
  w: 0.788315283152728",7,-3,5,6,3,4,2,-2,1746824870094939470
0,0.149225951,20250509170750096,None,"translation: 
  x: -0.3087439453125
  y: 0.01372939453125
  z: 0.07623720703125
rotation: 
  x: 0.04077032371469213
  y: -0.4396847485638354
  z: 0.5446622287872941
  w: 0.7129923976572355","translation: 
  x: -0.31644580078125
  y: -0.0078134765625
  z: 0.05860107421875
rotation: 
  x: 0.45040589028084754
  y: 0.07484380882140407
  z: 0.5116972312732535
  w: 0.727804150708629","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12512563625260165
  y: -0.49281189614805154
  z: 0.47584363913428407
  w: 0.7176718200283365","translation: 
  x: -0.3375421875
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189806469138384
  y: -0.12902589877553944
  z: 0.5972788294311394
  w: 0.788315283152728",3,2,3,2,-1,2,15,-3,1746824870095204114
0,0.155598402,20250509170750102,None,"translation: 
  x: -0.3087439453125
  y: 0.01372939453125
  z: 0.07623720703125
rotation: 
  x: 0.040895209204242264
  y: -0.4393488296300533
  z: 0.5446997715502356
  w: 0.7131636184214425","translation: 
  x: -0.31644580078125
  y: -0.0078134765625
  z: 0.05860107421875
rotation: 
  x: 0.45060462272307195
  y: 0.07471417748754268
  z: 0.511645617402437
  w: 0.7277307385673888","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12525333028130392
  y: -0.49271193081417414
  z: 0.47586499165353086
  w: 0.7177040240972571","translation: 
  x: -0.3375421875
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189974030137943
  y: -0.12902890577004764
  z: 0.5974148200932953
  w: 0.7882115842546809",0,-2,5,6,0,4,4,4,1746824870101926326
0,0.155763388,20250509170750102,None,"translation: 
  x: -0.3087439453125
  y: 0.01372939453125
  z: 0.07623720703125
rotation: 
  x: 0.040895209204242264
  y: -0.4393488296300533
  z: 0.5446997715502356
  w: 0.7131636184214425","translation: 
  x: -0.31644580078125
  y: -0.0078134765625
  z: 0.05860107421875
rotation: 
  x: 0.45060462272307195
  y: 0.07471417748754268
  z: 0.511645617402437
  w: 0.7277307385673888","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12525333028130392
  y: -0.49271193081417414
  z: 0.47586499165353086
  w: 0.7177040240972571","translation: 
  x: -0.3375421875
  y: -0.06552158203125
  z: 0.010715625
rotation: 
  x: -0.07189974030137943
  y: -0.12902890577004764
  z: 0.5974148200932953
  w: 0.7882115842546809",1,2,13,3,3,-3,4,8,1746824870102097034
0,0.170962811,20250509170750117,None,"translation: 
  x: -0.3087439453125
  y: 0.01372939453125
  z: 0.07623720703125
rotation: 
  x: 0.04101790672696791
  y: -0.4391113407645938
  z: 0.5447080351658653
  w: 0.7132965148978375","translation: 
  x: -0.31644580078125
  y: -0.0078134765625
  z: 0.05860107421875
rotation: 
  x: 0.45084333060273774
  y: 0.07459119279671614
  z: 0.5116394255499794
  w: 0.7275998511758237","translation: 
  x: -0.33497490234375
  y: -0.03471416015625
  z: 0.03806279296875
rotation: 
  x: 0.12537349156563501
  y: -0.49270439333875643
  z: 0.4758577119015046
  w: 0.7176930447072719","translation: 
  x: -0.3375421875
  y: -0.06552158203125
  z: 0.01082724609375
rotation: 
  x: -0.07189974030137943
  y: -0.12902890577004764
  z: 0.5974148200932953
  w: 0.7882115842546809",2,-5,-4,-3,-4,2,3,-1,1746824870117082834
