gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.061066866,20250509170844859,None,"translation: 
  x: -0.32135712890625
  y: 0.00725537109375
  z: 0.081706640625
rotation: 
  x: -0.23143482712429997
  y: -0.46286965424860005
  z: 0.7074874778546639
  w: 0.48130143636662176","translation: 
  x: -0.31421337890625
  y: -0.02042666015625
  z: 0.07489775390625
rotation: 
  x: 0.2546744588248114
  y: 0.15358603509185653
  z: 0.6813701604512332
  w: 0.668795151218752","translation: 
  x: -0.3105298828125
  y: -0.056703515625
  z: 0.06552158203125
rotation: 
  x: -0.014770746624315458
  y: -0.448737723892426
  z: 0.6086524187507172
  w: 0.6541853814851771","translation: 
  x: -0.30528369140625
  y: -0.1024681640625
  z: 0.0471041015625
rotation: 
  x: -0.03967466096682538
  y: -0.16345960318332056
  z: 0.5724138008413668
  w: 0.8025268344489541",-1,0,-3,6,11,0,10,-4,1746824924859336614
0,0.061243534,20250509170844860,None,"translation: 
  x: -0.32135712890625
  y: 0.00725537109375
  z: 0.081706640625
rotation: 
  x: -0.23143482712429997
  y: -0.46286965424860005
  z: 0.7074874778546639
  w: 0.48130143636662176","translation: 
  x: -0.31421337890625
  y: -0.02042666015625
  z: 0.07489775390625
rotation: 
  x: 0.2546744588248114
  y: 0.15358603509185653
  z: 0.6813701604512332
  w: 0.668795151218752","translation: 
  x: -0.3105298828125
  y: -0.056703515625
  z: 0.06552158203125
rotation: 
  x: -0.014770746624315458
  y: -0.448737723892426
  z: 0.6086524187507172
  w: 0.6541853814851771","translation: 
  x: -0.30528369140625
  y: -0.1024681640625
  z: 0.0471041015625
rotation: 
  x: -0.03967466096682538
  y: -0.16345960318332056
  z: 0.5724138008413668
  w: 0.8025268344489541",6,-4,-1,4,-2,0,1,-4,1746824924859679460
0,0.068603516,20250509170844867,None,"translation: 
  x: -0.32146874999999997
  y: 0.0073669921875
  z: 0.0814833984375
rotation: 
  x: -0.23475632689517134
  y: -0.4637749796540592
  z: 0.7063443096284249
  w: 0.48049968937045984","translation: 
  x: -0.314325
  y: -0.020315039062499998
  z: 0.0747861328125
rotation: 
  x: 0.25271753924179136
  y: 0.15150843777732512
  z: 0.6820931844173374
  w: 0.6692741788036233","translation: 
  x: -0.31064150390625
  y: -0.05659189453125
  z: 0.06552158203125
rotation: 
  x: -0.016967148199909805
  y: -0.44956839439041657
  z: 0.6078877556514458
  w: 0.6542727651188252","translation: 
  x: -0.30528369140625
  y: -0.10235654296875
  z: 0.0471041015625
rotation: 
  x: -0.04015897169375513
  y: -0.16393160785627098
  z: 0.5723568944438232
  w: 0.8024470514126026",0,0,0,5,8,1,-1,-3,1746824924866838216
0,0.068745613,20250509170844867,None,"translation: 
  x: -0.32146874999999997
  y: 0.0073669921875
  z: 0.0814833984375
rotation: 
  x: -0.23475632689517134
  y: -0.4637749796540592
  z: 0.7063443096284249
  w: 0.48049968937045984","translation: 
  x: -0.314325
  y: -0.020315039062499998
  z: 0.0747861328125
rotation: 
  x: 0.25271753924179136
  y: 0.15150843777732512
  z: 0.6820931844173374
  w: 0.6692741788036233","translation: 
  x: -0.31064150390625
  y: -0.05659189453125
  z: 0.06552158203125
rotation: 
  x: -0.016967148199909805
  y: -0.44956839439041657
  z: 0.6078877556514458
  w: 0.6542727651188252","translation: 
  x: -0.30528369140625
  y: -0.10235654296875
  z: 0.0471041015625
rotation: 
  x: -0.04015897169375513
  y: -0.16393160785627098
  z: 0.5723568944438232
  w: 0.8024470514126026",-3,-3,7,-4,3,-5,6,-4,1746824924867039680
0,0.07560277,20250509170844874,None,"translation: 
  x: -0.32146874999999997
  y: 0.0073669921875
  z: 0.0814833984375
rotation: 
  x: -0.23475632689517134
  y: -0.4637749796540592
  z: 0.7063443096284249
  w: 0.48049968937045984","translation: 
  x: -0.314325
  y: -0.020315039062499998
  z: 0.0747861328125
rotation: 
  x: 0.25271753924179136
  y: 0.15150843777732512
  z: 0.6820931844173374
  w: 0.6692741788036233","translation: 
  x: -0.31064150390625
  y: -0.05659189453125
  z: 0.06552158203125
rotation: 
  x: -0.016967148199909805
  y: -0.44956839439041657
  z: 0.6078877556514458
  w: 0.6542727651188252","translation: 
  x: -0.30528369140625
  y: -0.10235654296875
  z: 0.0471041015625
rotation: 
  x: -0.04015897169375513
  y: -0.16393160785627098
  z: 0.5723568944438232
  w: 0.8024470514126026",-3,1,-4,1,-3,-6,2,12,1746824924874088287
0,0.075792074,20250509170844874,None,"translation: 
  x: -0.32146874999999997
  y: 0.0073669921875
  z: 0.0814833984375
rotation: 
  x: -0.23475632689517134
  y: -0.4637749796540592
  z: 0.7063443096284249
  w: 0.48049968937045984","translation: 
  x: -0.314325
  y: -0.020315039062499998
  z: 0.0747861328125
rotation: 
  x: 0.25271753924179136
  y: 0.15150843777732512
  z: 0.6820931844173374
  w: 0.6692741788036233","translation: 
  x: -0.31064150390625
  y: -0.05659189453125
  z: 0.06552158203125
rotation: 
  x: -0.016967148199909805
  y: -0.44956839439041657
  z: 0.6078877556514458
  w: 0.6542727651188252","translation: 
  x: -0.30528369140625
  y: -0.10235654296875
  z: 0.0471041015625
rotation: 
  x: -0.04015897169375513
  y: -0.16393160785627098
  z: 0.5723568944438232
  w: 0.8024470514126026",3,2,-5,-1,1,-1,-3,-2,1746824924874249935
0,0.092530489,20250509170844891,None,"translation: 
  x: -0.3216919921875
  y: 0.00747861328125
  z: 0.08126015624999999
rotation: 
  x: -0.24073202437034702
  y: -0.4649839152264968
  z: 0.7043731139030944
  w: 0.47926669760546775","translation: 
  x: -0.31443662109375
  y: -0.020315039062499998
  z: 0.074562890625
rotation: 
  x: 0.24892108800097237
  y: 0.14710638108934365
  z: 0.6834037521478388
  w: 0.6703411938270424","translation: 
  x: -0.31064150390625
  y: -0.0564802734375
  z: 0.06529833984375
rotation: 
  x: -0.020630560683215716
  y: -0.45143084855935944
  z: 0.6063431651688314
  w: 0.6543183743315757","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04113734682675281
  y: -0.16503766442068185
  z: 0.5722607772220093
  w: 0.8022392977608885",5,-1,2,4,5,-4,-2,-1,1746824924889240026
0,0.092810393,20250509170844891,None,"translation: 
  x: -0.3216919921875
  y: 0.00747861328125
  z: 0.08126015624999999
rotation: 
  x: -0.24073202437034702
  y: -0.4649839152264968
  z: 0.7043731139030944
  w: 0.47926669760546775","translation: 
  x: -0.31443662109375
  y: -0.020315039062499998
  z: 0.074562890625
rotation: 
  x: 0.24892108800097237
  y: 0.14710638108934365
  z: 0.6834037521478388
  w: 0.6703411938270424","translation: 
  x: -0.31064150390625
  y: -0.0564802734375
  z: 0.06529833984375
rotation: 
  x: -0.020630560683215716
  y: -0.45143084855935944
  z: 0.6063431651688314
  w: 0.6543183743315757","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04113734682675281
  y: -0.16503766442068185
  z: 0.5722607772220093
  w: 0.8022392977608885",4,2,3,-8,2,3,1,-4,1746824924889516353
0,0.098648787,20250509170844897,None,"translation: 
  x: -0.3216919921875
  y: 0.00747861328125
  z: 0.08126015624999999
rotation: 
  x: -0.24073202437034702
  y: -0.4649839152264968
  z: 0.7043731139030944
  w: 0.47926669760546775","translation: 
  x: -0.31443662109375
  y: -0.020315039062499998
  z: 0.074562890625
rotation: 
  x: 0.24892108800097237
  y: 0.14710638108934365
  z: 0.6834037521478388
  w: 0.6703411938270424","translation: 
  x: -0.31064150390625
  y: -0.0564802734375
  z: 0.06529833984375
rotation: 
  x: -0.020630560683215716
  y: -0.45143084855935944
  z: 0.6063431651688314
  w: 0.6543183743315757","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04113734682675281
  y: -0.16503766442068185
  z: 0.5722607772220093
  w: 0.8022392977608885",-4,-4,2,-1,-2,-2,-7,-4,1746824924897028207
0,0.098839999,20250509170844897,None,"translation: 
  x: -0.3216919921875
  y: 0.00747861328125
  z: 0.08126015624999999
rotation: 
  x: -0.24073202437034702
  y: -0.4649839152264968
  z: 0.7043731139030944
  w: 0.47926669760546775","translation: 
  x: -0.31443662109375
  y: -0.020315039062499998
  z: 0.074562890625
rotation: 
  x: 0.24892108800097237
  y: 0.14710638108934365
  z: 0.6834037521478388
  w: 0.6703411938270424","translation: 
  x: -0.31064150390625
  y: -0.0564802734375
  z: 0.06529833984375
rotation: 
  x: -0.020630560683215716
  y: -0.45143084855935944
  z: 0.6063431651688314
  w: 0.6543183743315757","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04113734682675281
  y: -0.16503766442068185
  z: 0.5722607772220093
  w: 0.8022392977608885",2,-1,-1,1,2,-3,-4,1,1746824924897237539
0,0.106498242,20250509170844905,None,"translation: 
  x: -0.32180361328125
  y: 0.007590234375
  z: 0.08103691406249999
rotation: 
  x: -0.24352232112805317
  y: -0.4654389024868506
  z: 0.7034682389278049
  w: 0.47874413206226796","translation: 
  x: -0.3145482421875
  y: -0.020315039062499998
  z: 0.07445126953125
rotation: 
  x: 0.24709694791006326
  y: 0.14491308160535826
  z: 0.6841557786996021
  w: 0.6707265967479681","translation: 
  x: -0.310753125
  y: -0.05636865234375
  z: 0.06529833984375
rotation: 
  x: -0.022218054001596058
  y: -0.45229609931820575
  z: 0.6056250873731764
  w: 0.6543338980689832","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04174858375280266
  y: -0.16577361618802924
  z: 0.5721509124251053
  w: 0.8021343387124744",4,1,6,-2,-1,-3,-4,-4,1746824924904355525
0,0.106686116,20250509170844905,None,"translation: 
  x: -0.32180361328125
  y: 0.007590234375
  z: 0.08103691406249999
rotation: 
  x: -0.24352232112805317
  y: -0.4654389024868506
  z: 0.7034682389278049
  w: 0.47874413206226796","translation: 
  x: -0.3145482421875
  y: -0.020315039062499998
  z: 0.07445126953125
rotation: 
  x: 0.24709694791006326
  y: 0.14491308160535826
  z: 0.6841557786996021
  w: 0.6707265967479681","translation: 
  x: -0.310753125
  y: -0.05636865234375
  z: 0.06529833984375
rotation: 
  x: -0.022218054001596058
  y: -0.45229609931820575
  z: 0.6056250873731764
  w: 0.6543338980689832","translation: 
  x: -0.3053953125
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04174858375280266
  y: -0.16577361618802924
  z: 0.5721509124251053
  w: 0.8021343387124744",0,1,8,-4,-1,-1,-4,-3,1746824924904815673
0,0.121295929,20250509170844920,None,"translation: 
  x: -0.32191523437499997
  y: 0.007590234375
  z: 0.08092529296874999
rotation: 
  x: -0.24610938609690863
  y: -0.4659719874662204
  z: 0.7026813622885943
  w: 0.47805771624776494","translation: 
  x: -0.314771484375
  y: -0.020315039062499998
  z: 0.07422802734375
rotation: 
  x: 0.24551154417661042
  y: 0.14296072512720573
  z: 0.6848929700799524
  w: 0.6709753589232477","translation: 
  x: -0.31086474609375
  y: -0.05636865234375
  z: 0.06529833984375
rotation: 
  x: -0.023803917554648998
  y: -0.4531289331428571
  z: 0.6051077913763854
  w: 0.654180482950585","translation: 
  x: -0.30550693359375
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04248166138788364
  y: -0.1665085808421647
  z: 0.572037543860985
  w: 0.8020244693057345",-2,6,-3,5,0,-4,-4,0,1746824924919223785
0,0.12162447,20250509170844920,None,"translation: 
  x: -0.32191523437499997
  y: 0.007590234375
  z: 0.08092529296874999
rotation: 
  x: -0.24610938609690863
  y: -0.4659719874662204
  z: 0.7026813622885943
  w: 0.47805771624776494","translation: 
  x: -0.314771484375
  y: -0.020315039062499998
  z: 0.07422802734375
rotation: 
  x: 0.24551154417661042
  y: 0.14296072512720573
  z: 0.6848929700799524
  w: 0.6709753589232477","translation: 
  x: -0.31086474609375
  y: -0.05636865234375
  z: 0.06529833984375
rotation: 
  x: -0.023803917554648998
  y: -0.4531289331428571
  z: 0.6051077913763854
  w: 0.654180482950585","translation: 
  x: -0.30550693359375
  y: -0.10235654296875
  z: 0.04699248046875
rotation: 
  x: -0.04248166138788364
  y: -0.1665085808421647
  z: 0.572037543860985
  w: 0.8020244693057345",4,5,1,0,-3,-4,3,1,1746824924919436216
0,0.128733635,20250509170844927,None,"translation: 
  x: -0.32202685546875
  y: 0.00770185546875
  z: 0.08070205078124999
rotation: 
  x: -0.24854545066337402
  y: -0.46644998378425934
  z: 0.7021775207346401
  w: 0.47707054086073947","translation: 
  x: -0.31488310546875
  y: -0.020203417968749998
  z: 0.07411640625
rotation: 
  x: 0.24368636874618677
  y: 0.14125507446860625
  z: 0.6856426086566055
  w: 0.6712363002838351","translation: 
  x: -0.31086474609375
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.025268953443062868
  y: -0.453864584064289
  z: 0.6046237990506786
  w: 0.654063055787106","translation: 
  x: -0.3056185546875
  y: -0.102244921875
  z: 0.04699248046875
rotation: 
  x: -0.042968891503522684
  y: -0.16711480814864357
  z: 0.5720233681406456
  w: 0.8018825235415921",-8,3,2,0,-10,-8,-2,-1,1746824924926778078
0,0.128907919,20250509170844927,None,"translation: 
  x: -0.32202685546875
  y: 0.00770185546875
  z: 0.08070205078124999
rotation: 
  x: -0.24854545066337402
  y: -0.46644998378425934
  z: 0.7021775207346401
  w: 0.47707054086073947","translation: 
  x: -0.31488310546875
  y: -0.020203417968749998
  z: 0.07411640625
rotation: 
  x: 0.24368636874618677
  y: 0.14125507446860625
  z: 0.6856426086566055
  w: 0.6712363002838351","translation: 
  x: -0.31086474609375
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.025268953443062868
  y: -0.453864584064289
  z: 0.6046237990506786
  w: 0.654063055787106","translation: 
  x: -0.3056185546875
  y: -0.102244921875
  z: 0.04699248046875
rotation: 
  x: -0.042968891503522684
  y: -0.16711480814864357
  z: 0.5720233681406456
  w: 0.8018825235415921",-1,-4,-1,4,7,-9,-2,-3,1746824924926967144
0,0.13616705,20250509170844934,None,"translation: 
  x: -0.32202685546875
  y: 0.00770185546875
  z: 0.08070205078124999
rotation: 
  x: -0.24854545066337402
  y: -0.46644998378425934
  z: 0.7021775207346401
  w: 0.47707054086073947","translation: 
  x: -0.31488310546875
  y: -0.020203417968749998
  z: 0.07411640625
rotation: 
  x: 0.24368636874618677
  y: 0.14125507446860625
  z: 0.6856426086566055
  w: 0.6712363002838351","translation: 
  x: -0.31086474609375
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.025268953443062868
  y: -0.453864584064289
  z: 0.6046237990506786
  w: 0.654063055787106","translation: 
  x: -0.3056185546875
  y: -0.102244921875
  z: 0.04699248046875
rotation: 
  x: -0.042968891503522684
  y: -0.16711480814864357
  z: 0.5720233681406456
  w: 0.8018825235415921",-5,-1,-5,-11,-11,-1,-1,-3,1746824924934262514
0,0.136342287,20250509170844935,None,"translation: 
  x: -0.32202685546875
  y: 0.00770185546875
  z: 0.08070205078124999
rotation: 
  x: -0.24854545066337402
  y: -0.46644998378425934
  z: 0.7021775207346401
  w: 0.47707054086073947","translation: 
  x: -0.31488310546875
  y: -0.020203417968749998
  z: 0.07411640625
rotation: 
  x: 0.24368636874618677
  y: 0.14125507446860625
  z: 0.6856426086566055
  w: 0.6712363002838351","translation: 
  x: -0.31086474609375
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.025268953443062868
  y: -0.453864584064289
  z: 0.6046237990506786
  w: 0.654063055787106","translation: 
  x: -0.3056185546875
  y: -0.102244921875
  z: 0.04699248046875
rotation: 
  x: -0.042968891503522684
  y: -0.16711480814864357
  z: 0.5720233681406456
  w: 0.8018825235415921",4,1,14,0,-1,-1,0,-2,1746824924934488534
0,0.151310444,20250509170844950,None,"translation: 
  x: -0.32225009765625
  y: 0.00770185546875
  z: 0.08047880859374999
rotation: 
  x: -0.25099413786453895
  y: -0.46695164267113876
  z: 0.7017092920454132
  w: 0.47598547837248883","translation: 
  x: -0.3149947265625
  y: -0.020203417968749998
  z: 0.07411640625
rotation: 
  x: 0.24209586815912165
  y: 0.1399101688907481
  z: 0.6866097642596571
  w: 0.671104885159199","translation: 
  x: -0.3109763671875
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.026489634581446986
  y: -0.4544742375425213
  z: 0.6043787134227835
  w: 0.6538178931715668","translation: 
  x: -0.3056185546875
  y: -0.102244921875
  z: 0.0471041015625
rotation: 
  x: -0.043213276661561044
  y: -0.16760403631729748
  z: 0.5720265944521893
  w: 0.8017649748958556",-2,2,-1,3,5,-2,4,0,1746824924949404001
0,0.152152539,20250509170844950,None,"translation: 
  x: -0.32247333984375
  y: 0.00770185546875
  z: 0.08036718749999999
rotation: 
  x: -0.253433790713702
  y: -0.4673143308535892
  z: 0.7013377300819932
  w: 0.4748831627535167","translation: 
  x: -0.31521796875
  y: -0.020203417968749998
  z: 0.07400478515625
rotation: 
  x: 0.240388621615064
  y: 0.13856835222605263
  z: 0.6877141216646295
  w: 0.6708661634204047","translation: 
  x: -0.31108798828125
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.027710423821874722
  y: -0.4550857269072647
  z: 0.6042581406091632
  w: 0.6534532983193637","translation: 
  x: -0.30573017578125
  y: -0.102244921875
  z: 0.0471041015625
rotation: 
  x: -0.043333671126963236
  y: -0.16796375062169414
  z: 0.5721265255551456
  w: 0.8016118825092046",3,0,-6,-11,-7,-7,-5,-7,1746824924949685335
0,0.158943892,20250509170844957,None,"translation: 
  x: -0.32247333984375
  y: 0.00770185546875
  z: 0.08036718749999999
rotation: 
  x: -0.253433790713702
  y: -0.4673143308535892
  z: 0.7013377300819932
  w: 0.4748831627535167","translation: 
  x: -0.31521796875
  y: -0.020203417968749998
  z: 0.07400478515625
rotation: 
  x: 0.240388621615064
  y: 0.13856835222605263
  z: 0.6877141216646295
  w: 0.6708661634204047","translation: 
  x: -0.31108798828125
  y: -0.05625703125
  z: 0.06518671875
rotation: 
  x: -0.027710423821874722
  y: -0.4550857269072647
  z: 0.6042581406091632
  w: 0.6534532983193637","translation: 
  x: -0.30573017578125
  y: -0.102244921875
  z: 0.0471041015625
rotation: 
  x: -0.043333671126963236
  y: -0.16796375062169414
  z: 0.5721265255551456
  w: 0.8016118825092046",2,-4,2,0,8,3,-1,1,1746824924957044839
