gt,time_elapsed,current_time,current_task,trakstar0,trakstar1,trakstar2,trakstar3,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.048670292,20250509171409158,None,"translation: 
  x: -0.212973046875
  y: 0.0814833984375
  z: 0.06418212890625
rotation: 
  x: -0.231445543570208
  y: -0.12048351872563041
  z: 0.7169196610695313
  w: 0.6464850204366146","translation: 
  x: -0.215651953125
  y: 0.05927080078125
  z: 0.06686103515625
rotation: 
  x: 0.47065140988208914
  y: 0.6258259732958726
  z: 0.2748213550310202
  w: 0.5579447323375222","translation: 
  x: -0.21487060546875
  y: 0.0314771484375
  z: 0.07288857421875
rotation: 
  x: 0.036136876647844686
  y: 0.14210582573679467
  z: 0.665724285002355
  w: 0.7316496680761259","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.01062002484861673
  y: -0.03112765903904903
  z: 0.6877381608862833
  w: 0.7252134209842757",-4,-4,3,-5,-5,-2,-6,1,1746825249157648801
0,0.048766851,20250509171409158,None,"translation: 
  x: -0.212973046875
  y: 0.0814833984375
  z: 0.06418212890625
rotation: 
  x: -0.231445543570208
  y: -0.12048351872563041
  z: 0.7169196610695313
  w: 0.6464850204366146","translation: 
  x: -0.215651953125
  y: 0.05927080078125
  z: 0.06686103515625
rotation: 
  x: 0.47065140988208914
  y: 0.6258259732958726
  z: 0.2748213550310202
  w: 0.5579447323375222","translation: 
  x: -0.21487060546875
  y: 0.0314771484375
  z: 0.07288857421875
rotation: 
  x: 0.036136876647844686
  y: 0.14210582573679467
  z: 0.665724285002355
  w: 0.7316496680761259","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.01062002484861673
  y: -0.03112765903904903
  z: 0.6877381608862833
  w: 0.7252134209842757",7,-4,-5,-1,-1,-3,-7,0,1746825249157828092
0,0.064022541,20250509171409173,None,"translation: 
  x: -0.212973046875
  y: 0.0814833984375
  z: 0.06418212890625
rotation: 
  x: -0.231445543570208
  y: -0.12048351872563041
  z: 0.7169196610695313
  w: 0.6464850204366146","translation: 
  x: -0.215651953125
  y: 0.059382421875
  z: 0.06686103515625
rotation: 
  x: 0.4706356156172212
  y: 0.6258049716352466
  z: 0.27493421695719383
  w: 0.5579260086564723","translation: 
  x: -0.214758984375
  y: 0.03158876953125
  z: 0.07288857421875
rotation: 
  x: 0.03613750332823092
  y: 0.14198620395517758
  z: 0.6657358298947407
  w: 0.7316623562367834","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.010497929161080657
  y: -0.031249649595774975
  z: 0.6877364289945165
  w: 0.7252115947206998",1,-7,7,-3,-1,-2,-3,-2,1746825249172937870
0,0.064153433,20250509171409173,None,"translation: 
  x: -0.212973046875
  y: 0.0814833984375
  z: 0.06418212890625
rotation: 
  x: -0.231445543570208
  y: -0.12048351872563041
  z: 0.7169196610695313
  w: 0.6464850204366146","translation: 
  x: -0.215651953125
  y: 0.059382421875
  z: 0.06686103515625
rotation: 
  x: 0.4706356156172212
  y: 0.6258049716352466
  z: 0.27493421695719383
  w: 0.5579260086564723","translation: 
  x: -0.214758984375
  y: 0.03158876953125
  z: 0.07288857421875
rotation: 
  x: 0.03613750332823092
  y: 0.14198620395517758
  z: 0.6657358298947407
  w: 0.7316623562367834","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.010497929161080657
  y: -0.031249649595774975
  z: 0.6877364289945165
  w: 0.7252115947206998",5,3,-3,8,3,-4,0,-7,1746825249173190355
0,0.071256399,20250509171409181,None,"translation: 
  x: -0.21286142578125
  y: 0.08159501953125
  z: 0.06429375
rotation: 
  x: -0.23144213794131735
  y: -0.12060381449684682
  z: 0.7169091118825721
  w: 0.6464755076673083","translation: 
  x: -0.215651953125
  y: 0.059382421875
  z: 0.06697265625
rotation: 
  x: 0.47076661124418984
  y: 0.6256947309715958
  z: 0.27493942129717724
  w: 0.557936569861501","translation: 
  x: -0.214758984375
  y: 0.03158876953125
  z: 0.07288857421875
rotation: 
  x: 0.03613750332823092
  y: 0.14198620395517758
  z: 0.6657358298947407
  w: 0.7316623562367834","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.010497889037573182
  y: -0.031371598635538456
  z: 0.6877338004382244
  w: 0.7252088229328171",1,4,0,-5,-2,0,-3,-5,1746825249180147409
0,0.071409464,20250509171409181,None,"translation: 
  x: -0.21286142578125
  y: 0.08159501953125
  z: 0.06429375
rotation: 
  x: -0.23144213794131735
  y: -0.12060381449684682
  z: 0.7169091118825721
  w: 0.6464755076673083","translation: 
  x: -0.215651953125
  y: 0.059382421875
  z: 0.06697265625
rotation: 
  x: 0.47076661124418984
  y: 0.6256947309715958
  z: 0.27493942129717724
  w: 0.557936569861501","translation: 
  x: -0.214758984375
  y: 0.03158876953125
  z: 0.07288857421875
rotation: 
  x: 0.03613750332823092
  y: 0.14198620395517758
  z: 0.6657358298947407
  w: 0.7316623562367834","translation: 
  x: -0.22000517578125
  y: -0.0301376953125
  z: 0.07846962890625
rotation: 
  x: -0.010497889037573182
  y: -0.031371598635538456
  z: 0.6877338004382244
  w: 0.7252088229328171",0,2,-3,6,9,4,-3,-5,1746825249180314540
0,0.094615459,20250509171409204,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",6,-2,0,-4,-15,-7,2,-4,1746825249203444957
0,0.094805479,20250509171409204,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",2,-7,-10,-4,-1,-7,-9,-6,1746825249203812122
0,0.094914675,20250509171409204,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",-2,3,2,-6,2,7,-4,0,1746825249204233407
0,0.095020294,20250509171409204,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",0,-4,6,6,-3,1,3,-1,1746825249204366922
0,0.100839853,20250509171409210,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",-3,3,-5,0,-9,-1,2,-1,1746825249209860563
0,0.101109743,20250509171409210,None,"translation: 
  x: -0.2127498046875
  y: 0.08159501953125
  z: 0.0645169921875
rotation: 
  x: -0.23132518114089556
  y: -0.12072855100176554
  z: 0.7168028831975403
  w: 0.6466118651732579","translation: 
  x: -0.2154287109375
  y: 0.05949404296875
  z: 0.0671958984375
rotation: 
  x: 0.47075469355736604
  y: 0.6255568075176202
  z: 0.2750545447574547
  w: 0.558044529110664","translation: 
  x: -0.2145357421875
  y: 0.031700390625
  z: 0.0732234375
rotation: 
  x: 0.0361400049884236
  y: 0.14150765466750997
  z: 0.6657819162225469
  w: 0.7317130064041304","translation: 
  x: -0.21978193359375
  y: -0.03002607421875
  z: 0.07869287109375
rotation: 
  x: -0.01013147218012826
  y: -0.03185920769895754
  z: 0.6874753170901489
  w: 0.7254378212831595",-1,3,0,4,10,0,0,4,1746825249209996938
0,0.116016388,20250509171409225,None,"translation: 
  x: -0.21263818359375
  y: 0.081706640625
  z: 0.06462861328125
rotation: 
  x: -0.23120963711258946
  y: -0.12073195940039651
  z: 0.7168231199182288
  w: 0.6466301202668355","translation: 
  x: -0.21531708984375
  y: 0.05949404296875
  z: 0.06730751953125
rotation: 
  x: 0.470774831712842
  y: 0.6254614789587368
  z: 0.27518840007280754
  w: 0.5580684013898862","translation: 
  x: -0.21442412109375
  y: 0.031700390625
  z: 0.07333505859375
rotation: 
  x: 0.036137400450228105
  y: 0.1413753706802843
  z: 0.6657339346455875
  w: 0.7317823591171193","translation: 
  x: -0.2196703125
  y: -0.029914453125
  z: 0.0788044921875
rotation: 
  x: -0.010010141074621634
  y: -0.0322277712646355
  z: 0.6874037120877368
  w: 0.7254910781277605",-3,-3,2,-6,1,-1,1,-4,1746825249225113630
0,0.116204977,20250509171409225,None,"translation: 
  x: -0.21263818359375
  y: 0.081706640625
  z: 0.06462861328125
rotation: 
  x: -0.23120963711258946
  y: -0.12073195940039651
  z: 0.7168231199182288
  w: 0.6466301202668355","translation: 
  x: -0.21531708984375
  y: 0.05949404296875
  z: 0.06730751953125
rotation: 
  x: 0.470774831712842
  y: 0.6254614789587368
  z: 0.27518840007280754
  w: 0.5580684013898862","translation: 
  x: -0.21442412109375
  y: 0.031700390625
  z: 0.07333505859375
rotation: 
  x: 0.036137400450228105
  y: 0.1413753706802843
  z: 0.6657339346455875
  w: 0.7317823591171193","translation: 
  x: -0.2196703125
  y: -0.029914453125
  z: 0.0788044921875
rotation: 
  x: -0.010010141074621634
  y: -0.0322277712646355
  z: 0.6874037120877368
  w: 0.7254910781277605",-2,-2,-7,-5,-2,3,5,2,1746825249225387096
0,0.123675585,20250509171409233,None,"translation: 
  x: -0.2125265625
  y: 0.081706640625
  z: 0.06485185546875
rotation: 
  x: -0.23120963711258946
  y: -0.12073195940039651
  z: 0.7168231199182288
  w: 0.6466301202668355","translation: 
  x: -0.21520546875
  y: 0.05949404296875
  z: 0.067419140625
rotation: 
  x: 0.4707628783182303
  y: 0.6253235121229191
  z: 0.27530349860155845
  w: 0.5581763173420511","translation: 
  x: -0.2143125
  y: 0.031700390625
  z: 0.07355830078125
rotation: 
  x: 0.036138646895246984
  y: 0.14113606692873482
  z: 0.6657568970262898
  w: 0.7318075996287512","translation: 
  x: -0.2196703125
  y: -0.029914453125
  z: 0.07891611328125
rotation: 
  x: -0.009765892184128289
  y: -0.032471591512226575
  z: 0.6872746624580286
  w: 0.725605789280732",-6,-12,8,-10,-7,-4,4,2,1746825249232701778
0,0.123993158,20250509171409233,None,"translation: 
  x: -0.2125265625
  y: 0.081706640625
  z: 0.06485185546875
rotation: 
  x: -0.23120963711258946
  y: -0.12073195940039651
  z: 0.7168231199182288
  w: 0.6466301202668355","translation: 
  x: -0.21520546875
  y: 0.05949404296875
  z: 0.067419140625
rotation: 
  x: 0.4707628783182303
  y: 0.6253235121229191
  z: 0.27530349860155845
  w: 0.5581763173420511","translation: 
  x: -0.2143125
  y: 0.031700390625
  z: 0.07355830078125
rotation: 
  x: 0.036138646895246984
  y: 0.14113606692873482
  z: 0.6657568970262898
  w: 0.7318075996287512","translation: 
  x: -0.2196703125
  y: -0.029914453125
  z: 0.07891611328125
rotation: 
  x: -0.009765892184128289
  y: -0.032471591512226575
  z: 0.6872746624580286
  w: 0.725605789280732",8,-9,5,-4,-6,1,1,-15,1746825249232877016
0,0.131443023,20250509171409241,None,"translation: 
  x: -0.21241494140625
  y: 0.081706640625
  z: 0.0649634765625
rotation: 
  x: -0.23107584078196808
  y: -0.12072583546400761
  z: 0.7167867602069289
  w: 0.6467193895736222","translation: 
  x: -0.21509384765625
  y: 0.0596056640625
  z: 0.0676423828125
rotation: 
  x: 0.47089384279867513
  y: 0.625213214667362
  z: 0.2753086895283931
  w: 0.558186841917434","translation: 
  x: -0.2143125
  y: 0.03181201171875
  z: 0.073669921875
rotation: 
  x: 0.03613604049638361
  y: 0.14100380666663198
  z: 0.6657088811715534
  w: 0.7318769012696612","translation: 
  x: -0.21955869140625
  y: -0.029914453125
  z: 0.079027734375
rotation: 
  x: -0.00964289905052509
  y: -0.03271261956380664
  z: 0.6872091348665349
  w: 0.7256586690553375",-6,5,4,0,-4,4,-3,3,1746825249240406036
0,0.131650448,20250509171409241,None,"translation: 
  x: -0.21241494140625
  y: 0.081706640625
  z: 0.0649634765625
rotation: 
  x: -0.23107584078196808
  y: -0.12072583546400761
  z: 0.7167867602069289
  w: 0.6467193895736222","translation: 
  x: -0.21509384765625
  y: 0.0596056640625
  z: 0.0676423828125
rotation: 
  x: 0.47089384279867513
  y: 0.625213214667362
  z: 0.2753086895283931
  w: 0.558186841917434","translation: 
  x: -0.2143125
  y: 0.03181201171875
  z: 0.073669921875
rotation: 
  x: 0.03613604049638361
  y: 0.14100380666663198
  z: 0.6657088811715534
  w: 0.7318769012696612","translation: 
  x: -0.21955869140625
  y: -0.029914453125
  z: 0.079027734375
rotation: 
  x: -0.00964289905052509
  y: -0.03271261956380664
  z: 0.6872091348665349
  w: 0.7256586690553375",-5,0,3,6,3,-4,-3,0,1746825249240633487
0,0.146064281,20250509171409255,None,"translation: 
  x: -0.2123033203125
  y: 0.081706640625
  z: 0.06507509765625
rotation: 
  x: -0.2310724338097556
  y: -0.12084612227768517
  z: 0.7167761919339064
  w: 0.6467098543708847","translation: 
  x: -0.21509384765625
  y: 0.0596056640625
  z: 0.06775400390625
rotation: 
  x: 0.47087801244241095
  y: 0.6251921964525763
  z: 0.27542151829662415
  w: 0.5581680769734777","translation: 
  x: -0.21420087890625
  y: 0.03181201171875
  z: 0.073669921875
rotation: 
  x: 0.03613604049638361
  y: 0.14100380666663198
  z: 0.6657088811715534
  w: 0.7318769012696612","translation: 
  x: -0.2194470703125
  y: -0.029914453125
  z: 0.07913935546875
rotation: 
  x: -0.009521570498040775
  y: -0.03295928249321807
  z: 0.687140004275276
  w: 0.7257145719340055",-3,-6,-4,-8,-12,-2,-1,6,1746825249255117654
0,0.146242142,20250509171409255,None,"translation: 
  x: -0.2123033203125
  y: 0.081706640625
  z: 0.06507509765625
rotation: 
  x: -0.2310724338097556
  y: -0.12084612227768517
  z: 0.7167761919339064
  w: 0.6467098543708847","translation: 
  x: -0.21509384765625
  y: 0.0596056640625
  z: 0.06775400390625
rotation: 
  x: 0.47087801244241095
  y: 0.6251921964525763
  z: 0.27542151829662415
  w: 0.5581680769734777","translation: 
  x: -0.21420087890625
  y: 0.03181201171875
  z: 0.073669921875
rotation: 
  x: 0.03613604049638361
  y: 0.14100380666663198
  z: 0.6657088811715534
  w: 0.7318769012696612","translation: 
  x: -0.2194470703125
  y: -0.029914453125
  z: 0.07913935546875
rotation: 
  x: -0.009521570498040775
  y: -0.03295928249321807
  z: 0.687140004275276
  w: 0.7257145719340055",-5,5,7,-1,9,-8,8,-2,1746825249255302190
0,0.153257131,20250509171409263,None,"translation: 
  x: -0.2123033203125
  y: 0.081706640625
  z: 0.06507509765625
rotation: 
  x: -0.2310724338097556
  y: -0.12084612227768517
  z: 0.7167761919339064
  w: 0.6467098543708847","translation: 
  x: -0.21509384765625
  y: 0.0596056640625
  z: 0.06775400390625
rotation: 
  x: 0.47087801244241095
  y: 0.6251921964525763
  z: 0.27542151829662415
  w: 0.5581680769734777","translation: 
  x: -0.21420087890625
  y: 0.03181201171875
  z: 0.073669921875
rotation: 
  x: 0.03613604049638361
  y: 0.14100380666663198
  z: 0.6657088811715534
  w: 0.7318769012696612","translation: 
  x: -0.2194470703125
  y: -0.029914453125
  z: 0.07913935546875
rotation: 
  x: -0.009521570498040775
  y: -0.03295928249321807
  z: 0.687140004275276
  w: 0.7257145719340055",5,-5,-3,-3,2,2,-3,3,1746825249262540102
