gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,trakstar0,trakstar1,trakstar2,trakstar3
0,0.017946958,20250509171347625,None,-9,0,6,-6,0,1,-2,6,1746825227624707221,,,,
0,0.018232822,20250509171347625,None,4,3,4,5,0,-3,-6,4,1746825227624890089,,,,
0,0.028365612,20250509171347635,None,-5,-5,-6,4,1,3,4,1,1746825227632364273,"translation: 
  x: -0.24478505859375
  y: 0.08271123046875
  z: 0.0622845703125
rotation: 
  x: -0.08215230426205876
  y: -0.21447488646127377
  z: 0.7276521332929157
  w: 0.6463543106502244","translation: 
  x: -0.24556640625
  y: 0.06150322265625
  z: 0.0578197265625
rotation: 
  x: 0.5055468374438811
  y: 0.630804276520776
  z: 0.36405232293109235
  w: 0.4625735250120419","translation: 
  x: -0.240655078125
  y: 0.03382119140625
  z: 0.05860107421875
rotation: 
  x: 0.1136699714212913
  y: 0.12917597181925478
  z: 0.725363372947252
  w: 0.6665138281297843","translation: 
  x: -0.237976171875
  y: -0.02399853515625
  z: 0.06663779296875
rotation: 
  x: -0.009644259542218862
  y: 0.08386843424689064
  z: 0.7028101542348607
  w: 0.706350452041498"
0,0.028479337,20250509171347635,None,3,0,-5,8,13,0,-1,1,1746825227632541656,"translation: 
  x: -0.24478505859375
  y: 0.08271123046875
  z: 0.0622845703125
rotation: 
  x: -0.08215230426205876
  y: -0.21447488646127377
  z: 0.7276521332929157
  w: 0.6463543106502244","translation: 
  x: -0.24556640625
  y: 0.06150322265625
  z: 0.0578197265625
rotation: 
  x: 0.5055468374438811
  y: 0.630804276520776
  z: 0.36405232293109235
  w: 0.4625735250120419","translation: 
  x: -0.240655078125
  y: 0.03382119140625
  z: 0.05860107421875
rotation: 
  x: 0.1136699714212913
  y: 0.12917597181925478
  z: 0.725363372947252
  w: 0.6665138281297843","translation: 
  x: -0.237976171875
  y: -0.02399853515625
  z: 0.06663779296875
rotation: 
  x: -0.009644259542218862
  y: 0.08386843424689064
  z: 0.7028101542348607
  w: 0.706350452041498"
0,0.040987968,20250509171347648,None,-4,-2,5,-1,-6,2,-4,-5,1746825227647296190,"translation: 
  x: -0.24456181640625
  y: 0.08271123046875
  z: 0.06217294921875
rotation: 
  x: -0.08288350984563538
  y: -0.21654690201201351
  z: 0.7273974008396779
  w: 0.6458566282669467","translation: 
  x: -0.2453431640625
  y: 0.06150322265625
  z: 0.05770810546875
rotation: 
  x: 0.505445881835724
  y: 0.6298539382585748
  z: 0.3656546898787424
  w: 0.462714949796472","translation: 
  x: -0.24032021484375
  y: 0.03382119140625
  z: 0.05837783203125
rotation: 
  x: 0.11232449658681916
  y: 0.12770806894544873
  z: 0.7259581051143769
  w: 0.6663772851857163","translation: 
  x: -0.23764130859375
  y: -0.0238869140625
  z: 0.06641455078125
rotation: 
  x: -0.01037720263767046
  y: 0.0842384684705014
  z: 0.7021093219910921
  w: 0.706992711467643"
0,0.04124999,20250509171347648,None,-3,1,3,-1,0,3,-1,3,1746825227647660732,"translation: 
  x: -0.24456181640625
  y: 0.08271123046875
  z: 0.06217294921875
rotation: 
  x: -0.08288350984563538
  y: -0.21654690201201351
  z: 0.7273974008396779
  w: 0.6458566282669467","translation: 
  x: -0.2453431640625
  y: 0.06150322265625
  z: 0.05770810546875
rotation: 
  x: 0.505445881835724
  y: 0.6298539382585748
  z: 0.3656546898787424
  w: 0.462714949796472","translation: 
  x: -0.24032021484375
  y: 0.03382119140625
  z: 0.05837783203125
rotation: 
  x: 0.11232449658681916
  y: 0.12770806894544873
  z: 0.7259581051143769
  w: 0.6663772851857163","translation: 
  x: -0.23764130859375
  y: -0.0238869140625
  z: 0.06641455078125
rotation: 
  x: -0.01037720263767046
  y: 0.0842384684705014
  z: 0.7021093219910921
  w: 0.706992711467643"
0,0.04830122,20250509171347655,None,-4,-9,-4,-1,-4,0,1,2,1746825227654946327,"translation: 
  x: -0.244226953125
  y: 0.08271123046875
  z: 0.062061328125
rotation: 
  x: -0.0836223447319839
  y: -0.21815055479716092
  z: 0.7273312845447593
  w: 0.645295933216448","translation: 
  x: -0.24500830078125
  y: 0.06150322265625
  z: 0.05748486328125
rotation: 
  x: 0.5051687255078572
  y: 0.6290803389419979
  z: 0.3670957848241002
  w: 0.46292890457365743","translation: 
  x: -0.2399853515625
  y: 0.03382119140625
  z: 0.05815458984375
rotation: 
  x: 0.1109768875320134
  y: 0.12635982243744104
  z: 0.7265384573190449
  w: 0.6662275855469717","translation: 
  x: -0.2373064453125
  y: -0.0238869140625
  z: 0.06619130859375
rotation: 
  x: -0.010987777809927705
  y: 0.08497214839677425
  z: 0.7013864835337185
  w: 0.7076128909593443"
0,0.048493146,20250509171347655,None,-7,-4,2,-4,0,-8,-7,-3,1746825227655118703,"translation: 
  x: -0.244226953125
  y: 0.08271123046875
  z: 0.062061328125
rotation: 
  x: -0.0836223447319839
  y: -0.21815055479716092
  z: 0.7273312845447593
  w: 0.645295933216448","translation: 
  x: -0.24500830078125
  y: 0.06150322265625
  z: 0.05748486328125
rotation: 
  x: 0.5051687255078572
  y: 0.6290803389419979
  z: 0.3670957848241002
  w: 0.46292890457365743","translation: 
  x: -0.2399853515625
  y: 0.03382119140625
  z: 0.05815458984375
rotation: 
  x: 0.1109768875320134
  y: 0.12635982243744104
  z: 0.7265384573190449
  w: 0.6662275855469717","translation: 
  x: -0.2373064453125
  y: -0.0238869140625
  z: 0.06619130859375
rotation: 
  x: -0.010987777809927705
  y: 0.08497214839677425
  z: 0.7013864835337185
  w: 0.7076128909593443"
0,0.055523395,20250509171347662,None,-8,0,-8,-1,4,-3,1,-8,1746825227662328720,"translation: 
  x: -0.244226953125
  y: 0.08271123046875
  z: 0.062061328125
rotation: 
  x: -0.0836223447319839
  y: -0.21815055479716092
  z: 0.7273312845447593
  w: 0.645295933216448","translation: 
  x: -0.24500830078125
  y: 0.06150322265625
  z: 0.05748486328125
rotation: 
  x: 0.5051687255078572
  y: 0.6290803389419979
  z: 0.3670957848241002
  w: 0.46292890457365743","translation: 
  x: -0.2399853515625
  y: 0.03382119140625
  z: 0.05815458984375
rotation: 
  x: 0.1109768875320134
  y: 0.12635982243744104
  z: 0.7265384573190449
  w: 0.6662275855469717","translation: 
  x: -0.2373064453125
  y: -0.0238869140625
  z: 0.06619130859375
rotation: 
  x: -0.010987777809927705
  y: 0.08497214839677425
  z: 0.7013864835337185
  w: 0.7076128909593443"
0,0.055669307,20250509171347662,None,-5,-1,0,-6,-1,0,-6,3,1746825227662483692,"translation: 
  x: -0.244226953125
  y: 0.08271123046875
  z: 0.062061328125
rotation: 
  x: -0.0836223447319839
  y: -0.21815055479716092
  z: 0.7273312845447593
  w: 0.645295933216448","translation: 
  x: -0.24500830078125
  y: 0.06150322265625
  z: 0.05748486328125
rotation: 
  x: 0.5051687255078572
  y: 0.6290803389419979
  z: 0.3670957848241002
  w: 0.46292890457365743","translation: 
  x: -0.2399853515625
  y: 0.03382119140625
  z: 0.05815458984375
rotation: 
  x: 0.1109768875320134
  y: 0.12635982243744104
  z: 0.7265384573190449
  w: 0.6662275855469717","translation: 
  x: -0.2373064453125
  y: -0.0238869140625
  z: 0.06619130859375
rotation: 
  x: -0.010987777809927705
  y: 0.08497214839677425
  z: 0.7013864835337185
  w: 0.7076128909593443"
0,0.070746183,20250509171347678,None,-2,3,2,0,2,5,-4,-6,1746825227677404403,"translation: 
  x: -0.2435572265625
  y: 0.08271123046875
  z: 0.06172646484375
rotation: 
  x: -0.08544830645047513
  y: -0.2205786996514408
  z: 0.7272871569027584
  w: 0.6442802306365824","translation: 
  x: -0.24433857421875
  y: 0.06150322265625
  z: 0.05703837890625
rotation: 
  x: 0.5044774313232646
  y: 0.6280328912698147
  z: 0.3693233857097956
  w: 0.46333297479956176","translation: 
  x: -0.23920400390625
  y: 0.03382119140625
  z: 0.05770810546875
rotation: 
  x: 0.10902856368539884
  y: 0.12416802829568939
  z: 0.7271826711200846
  w: 0.6662585353093186","translation: 
  x: -0.23663671875
  y: -0.02377529296875
  z: 0.06574482421875
rotation: 
  x: -0.012086847446511359
  y: 0.08741598759295084
  z: 0.699816258216193
  w: 0.70885087145904"
0,0.070828437,20250509171347678,None,-6,-3,0,3,-6,-4,5,-2,1746825227677576541,"translation: 
  x: -0.2435572265625
  y: 0.08271123046875
  z: 0.06172646484375
rotation: 
  x: -0.08544830645047513
  y: -0.2205786996514408
  z: 0.7272871569027584
  w: 0.6442802306365824","translation: 
  x: -0.24433857421875
  y: 0.06150322265625
  z: 0.05703837890625
rotation: 
  x: 0.5044774313232646
  y: 0.6280328912698147
  z: 0.3693233857097956
  w: 0.46333297479956176","translation: 
  x: -0.23920400390625
  y: 0.03382119140625
  z: 0.05770810546875
rotation: 
  x: 0.10902856368539884
  y: 0.12416802829568939
  z: 0.7271826711200846
  w: 0.6662585353093186","translation: 
  x: -0.23663671875
  y: -0.02377529296875
  z: 0.06574482421875
rotation: 
  x: -0.012086847446511359
  y: 0.08741598759295084
  z: 0.699816258216193
  w: 0.70885087145904"
0,0.078321933,20250509171347685,None,1,-6,3,-8,0,2,1,3,1746825227684793233,"translation: 
  x: -0.2435572265625
  y: 0.08271123046875
  z: 0.06172646484375
rotation: 
  x: -0.08544830645047513
  y: -0.2205786996514408
  z: 0.7272871569027584
  w: 0.6442802306365824","translation: 
  x: -0.24433857421875
  y: 0.06150322265625
  z: 0.05703837890625
rotation: 
  x: 0.5044774313232646
  y: 0.6280328912698147
  z: 0.3693233857097956
  w: 0.46333297479956176","translation: 
  x: -0.23920400390625
  y: 0.03382119140625
  z: 0.05770810546875
rotation: 
  x: 0.10902856368539884
  y: 0.12416802829568939
  z: 0.7271826711200846
  w: 0.6662585353093186","translation: 
  x: -0.23663671875
  y: -0.02377529296875
  z: 0.06574482421875
rotation: 
  x: -0.012086847446511359
  y: 0.08741598759295084
  z: 0.699816258216193
  w: 0.70885087145904"
0,0.078422546,20250509171347685,None,4,-1,-8,-2,-6,5,3,-2,1746825227684974193,"translation: 
  x: -0.2435572265625
  y: 0.08271123046875
  z: 0.06172646484375
rotation: 
  x: -0.08544830645047513
  y: -0.2205786996514408
  z: 0.7272871569027584
  w: 0.6442802306365824","translation: 
  x: -0.24433857421875
  y: 0.06150322265625
  z: 0.05703837890625
rotation: 
  x: 0.5044774313232646
  y: 0.6280328912698147
  z: 0.3693233857097956
  w: 0.46333297479956176","translation: 
  x: -0.23920400390625
  y: 0.03382119140625
  z: 0.05770810546875
rotation: 
  x: 0.10902856368539884
  y: 0.12416802829568939
  z: 0.7271826711200846
  w: 0.6662585353093186","translation: 
  x: -0.23663671875
  y: -0.02377529296875
  z: 0.06574482421875
rotation: 
  x: -0.012086847446511359
  y: 0.08741598759295084
  z: 0.699816258216193
  w: 0.70885087145904"
0,0.085667133,20250509171347692,None,-2,3,-1,-7,-14,-6,-10,-5,1746825227692159652,"translation: 
  x: -0.24322236328125
  y: 0.08271123046875
  z: 0.06161484375
rotation: 
  x: -0.08629905911635459
  y: -0.22154567510068396
  z: 0.7271336565150273
  w: 0.6440082544524568","translation: 
  x: -0.2440037109375
  y: 0.06150322265625
  z: 0.0569267578125
rotation: 
  x: 0.5043017878376367
  y: 0.6274778962685675
  z: 0.3702607897631451
  w: 0.46352793232135237","translation: 
  x: -0.23875751953125
  y: 0.03382119140625
  z: 0.0573732421875
rotation: 
  x: 0.10829454801451127
  y: 0.12282335434340287
  z: 0.7274170429204714
  w: 0.6663716381772296","translation: 
  x: -0.23630185546875
  y: -0.02377529296875
  z: 0.06552158203125
rotation: 
  x: -0.012696567577779469
  y: 0.08887597304445632
  z: 0.6990437110612046
  w: 0.7094207134084282"
0,0.085909366,20250509171347693,None,-7,4,-4,-3,-5,-4,1,-3,1746825227692690372,"translation: 
  x: -0.24322236328125
  y: 0.08271123046875
  z: 0.06161484375
rotation: 
  x: -0.08629905911635459
  y: -0.22154567510068396
  z: 0.7271336565150273
  w: 0.6440082544524568","translation: 
  x: -0.2440037109375
  y: 0.06150322265625
  z: 0.0569267578125
rotation: 
  x: 0.5043017878376367
  y: 0.6274778962685675
  z: 0.3702607897631451
  w: 0.46352793232135237","translation: 
  x: -0.23875751953125
  y: 0.03382119140625
  z: 0.0573732421875
rotation: 
  x: 0.10829454801451127
  y: 0.12282335434340287
  z: 0.7274170429204714
  w: 0.6663716381772296","translation: 
  x: -0.23630185546875
  y: -0.02377529296875
  z: 0.06552158203125
rotation: 
  x: -0.012696567577779469
  y: 0.08887597304445632
  z: 0.6990437110612046
  w: 0.7094207134084282"
0,0.100828647,20250509171347708,None,1,4,-3,10,14,-3,3,2,1746825227707341670,"translation: 
  x: -0.2428875
  y: 0.08271123046875
  z: 0.0613916015625
rotation: 
  x: -0.08703617496306258
  y: -0.22253428745815296
  z: 0.7269290629804175
  w: 0.6437991399091052","translation: 
  x: -0.24366884765625
  y: 0.0613916015625
  z: 0.056703515625
rotation: 
  x: 0.5041997657865771
  y: 0.6270145271379804
  z: 0.37100801167685415
  w: 0.46366845289525904","translation: 
  x: -0.23853427734375
  y: 0.03382119140625
  z: 0.05726162109375
rotation: 
  x: 0.108044525162571
  y: 0.12208420922324409
  z: 0.7274998027613114
  w: 0.6664576981496894","translation: 
  x: -0.2359669921875
  y: -0.02377529296875
  z: 0.06529833984375
rotation: 
  x: -0.013429370099927743
  y: 0.09034303521769578
  z: 0.6982051600135164
  w: 0.7100474227379981"
0,0.101077318,20250509171347708,None,5,-5,-6,4,-2,-8,-8,-6,1746825227707534790,"translation: 
  x: -0.2428875
  y: 0.08271123046875
  z: 0.0613916015625
rotation: 
  x: -0.08703617496306258
  y: -0.22253428745815296
  z: 0.7269290629804175
  w: 0.6437991399091052","translation: 
  x: -0.24366884765625
  y: 0.0613916015625
  z: 0.056703515625
rotation: 
  x: 0.5041997657865771
  y: 0.6270145271379804
  z: 0.37100801167685415
  w: 0.46366845289525904","translation: 
  x: -0.23853427734375
  y: 0.03382119140625
  z: 0.05726162109375
rotation: 
  x: 0.108044525162571
  y: 0.12208420922324409
  z: 0.7274998027613114
  w: 0.6664576981496894","translation: 
  x: -0.2359669921875
  y: -0.02377529296875
  z: 0.06529833984375
rotation: 
  x: -0.013429370099927743
  y: 0.09034303521769578
  z: 0.6982051600135164
  w: 0.7100474227379981"
0,0.108269691,20250509171347715,None,-3,-4,-1,4,2,-3,2,3,1746825227714879989,"translation: 
  x: -0.24255263671875
  y: 0.082599609375
  z: 0.06127998046875
rotation: 
  x: -0.08776304848903266
  y: -0.22361878279820277
  z: 0.726761044094159
  w: 0.6435143138166622","translation: 
  x: -0.243333984375
  y: 0.0613916015625
  z: 0.05659189453125
rotation: 
  x: 0.5043465414166362
  y: 0.6264347867365676
  z: 0.3717587069991907
  w: 0.463691155725099","translation: 
  x: -0.23808779296875
  y: 0.0337095703125
  z: 0.05703837890625
rotation: 
  x: 0.10779762864348938
  y: 0.12049406508621066
  z: 0.7274813919440014
  w: 0.6668070754821507","translation: 
  x: -0.23574375
  y: -0.02377529296875
  z: 0.06507509765625
rotation: 
  x: -0.014161105541416166
  y: 0.09168095053106498
  z: 0.697434447914746
  w: 0.7106189254877884"
0,0.108452081,20250509171347715,None,-2,2,-9,-1,-3,-8,-3,0,1746825227715067386,"translation: 
  x: -0.24255263671875
  y: 0.082599609375
  z: 0.06127998046875
rotation: 
  x: -0.08776304848903266
  y: -0.22361878279820277
  z: 0.726761044094159
  w: 0.6435143138166622","translation: 
  x: -0.243333984375
  y: 0.0613916015625
  z: 0.05659189453125
rotation: 
  x: 0.5043465414166362
  y: 0.6264347867365676
  z: 0.3717587069991907
  w: 0.463691155725099","translation: 
  x: -0.23808779296875
  y: 0.0337095703125
  z: 0.05703837890625
rotation: 
  x: 0.10779762864348938
  y: 0.12049406508621066
  z: 0.7274813919440014
  w: 0.6668070754821507","translation: 
  x: -0.23574375
  y: -0.02377529296875
  z: 0.06507509765625
rotation: 
  x: -0.014161105541416166
  y: 0.09168095053106498
  z: 0.697434447914746
  w: 0.7106189254877884"
0,0.115928173,20250509171347723,None,-6,-5,3,-6,-1,-1,-6,3,1746825227722340345,"translation: 
  x: -0.24255263671875
  y: 0.082599609375
  z: 0.06127998046875
rotation: 
  x: -0.08776304848903266
  y: -0.22361878279820277
  z: 0.726761044094159
  w: 0.6435143138166622","translation: 
  x: -0.243333984375
  y: 0.0613916015625
  z: 0.05659189453125
rotation: 
  x: 0.5043465414166362
  y: 0.6264347867365676
  z: 0.3717587069991907
  w: 0.463691155725099","translation: 
  x: -0.23808779296875
  y: 0.0337095703125
  z: 0.05703837890625
rotation: 
  x: 0.10779762864348938
  y: 0.12049406508621066
  z: 0.7274813919440014
  w: 0.6668070754821507","translation: 
  x: -0.23574375
  y: -0.02377529296875
  z: 0.06507509765625
rotation: 
  x: -0.014161105541416166
  y: 0.09168095053106498
  z: 0.697434447914746
  w: 0.7106189254877884"
0,0.116201162,20250509171347723,None,-8,-4,2,0,6,10,-4,-2,1746825227722573995,"translation: 
  x: -0.24255263671875
  y: 0.082599609375
  z: 0.06127998046875
rotation: 
  x: -0.08776304848903266
  y: -0.22361878279820277
  z: 0.726761044094159
  w: 0.6435143138166622","translation: 
  x: -0.243333984375
  y: 0.0613916015625
  z: 0.05659189453125
rotation: 
  x: 0.5043465414166362
  y: 0.6264347867365676
  z: 0.3717587069991907
  w: 0.463691155725099","translation: 
  x: -0.23808779296875
  y: 0.0337095703125
  z: 0.05703837890625
rotation: 
  x: 0.10779762864348938
  y: 0.12049406508621066
  z: 0.7274813919440014
  w: 0.6668070754821507","translation: 
  x: -0.23574375
  y: -0.02377529296875
  z: 0.06507509765625
rotation: 
  x: -0.014161105541416166
  y: 0.09168095053106498
  z: 0.697434447914746
  w: 0.7106189254877884"
0,0.131242752,20250509171347738,None,0,-3,-7,0,-4,-6,-5,6,1746825227737296342,"translation: 
  x: -0.24199453125
  y: 0.08248798828125
  z: 0.061168359375
rotation: 
  x: -0.08862567693970427
  y: -0.22595885401569235
  z: 0.7260957664426463
  w: 0.6433296383915174","translation: 
  x: -0.2426642578125
  y: 0.06127998046875
  z: 0.05636865234375
rotation: 
  x: 0.5049557859091346
  y: 0.6250903345877104
  z: 0.3733449693689879
  w: 0.4635679688338937","translation: 
  x: -0.2377529296875
  y: 0.03359794921875
  z: 0.05681513671875
rotation: 
  x: 0.1077964614717063
  y: 0.11853948367953207
  z: 0.7274735151867475
  w: 0.6671660950655436","translation: 
  x: -0.235297265625
  y: -0.02377529296875
  z: 0.06485185546875
rotation: 
  x: -0.015992621071799818
  y: 0.09375826704688747
  z: 0.6961063003923859
  w: 0.7116105971566499"
0,0.131422996,20250509171347738,None,1,-5,-1,-1,-7,-1,-4,3,1746825227737553596,"translation: 
  x: -0.24199453125
  y: 0.08248798828125
  z: 0.061168359375
rotation: 
  x: -0.08862567693970427
  y: -0.22595885401569235
  z: 0.7260957664426463
  w: 0.6433296383915174","translation: 
  x: -0.2426642578125
  y: 0.06127998046875
  z: 0.05636865234375
rotation: 
  x: 0.5049557859091346
  y: 0.6250903345877104
  z: 0.3733449693689879
  w: 0.4635679688338937","translation: 
  x: -0.2377529296875
  y: 0.03359794921875
  z: 0.05681513671875
rotation: 
  x: 0.1077964614717063
  y: 0.11853948367953207
  z: 0.7274735151867475
  w: 0.6671660950655436","translation: 
  x: -0.235297265625
  y: -0.02377529296875
  z: 0.06485185546875
rotation: 
  x: -0.015992621071799818
  y: 0.09375826704688747
  z: 0.6961063003923859
  w: 0.7116105971566499"
0,0.138236522,20250509171347745,None,6,10,2,0,-1,0,-6,1,1746825227744941234,"translation: 
  x: -0.24199453125
  y: 0.08248798828125
  z: 0.061168359375
rotation: 
  x: -0.08862567693970427
  y: -0.22595885401569235
  z: 0.7260957664426463
  w: 0.6433296383915174","translation: 
  x: -0.2426642578125
  y: 0.06127998046875
  z: 0.05636865234375
rotation: 
  x: 0.5049557859091346
  y: 0.6250903345877104
  z: 0.3733449693689879
  w: 0.4635679688338937","translation: 
  x: -0.2377529296875
  y: 0.03359794921875
  z: 0.05681513671875
rotation: 
  x: 0.1077964614717063
  y: 0.11853948367953207
  z: 0.7274735151867475
  w: 0.6671660950655436","translation: 
  x: -0.235297265625
  y: -0.02377529296875
  z: 0.06485185546875
rotation: 
  x: -0.015992621071799818
  y: 0.09375826704688747
  z: 0.6961063003923859
  w: 0.7116105971566499"
0,0.138406276,20250509171347745,None,4,-4,5,-1,-1,0,-3,2,1746825227745127916,"translation: 
  x: -0.24199453125
  y: 0.08248798828125
  z: 0.061168359375
rotation: 
  x: -0.08862567693970427
  y: -0.22595885401569235
  z: 0.7260957664426463
  w: 0.6433296383915174","translation: 
  x: -0.2426642578125
  y: 0.06127998046875
  z: 0.05636865234375
rotation: 
  x: 0.5049557859091346
  y: 0.6250903345877104
  z: 0.3733449693689879
  w: 0.4635679688338937","translation: 
  x: -0.2377529296875
  y: 0.03359794921875
  z: 0.05681513671875
rotation: 
  x: 0.1077964614717063
  y: 0.11853948367953207
  z: 0.7274735151867475
  w: 0.6671660950655436","translation: 
  x: -0.235297265625
  y: -0.02377529296875
  z: 0.06485185546875
rotation: 
  x: -0.015992621071799818
  y: 0.09375826704688747
  z: 0.6961063003923859
  w: 0.7116105971566499"
0,0.145929336,20250509171347753,None,-4,-4,-8,-7,-7,-4,2,1,1746825227752583503,"translation: 
  x: -0.2417712890625
  y: 0.0823763671875
  z: 0.061168359375
rotation: 
  x: -0.08874918915364652
  y: -0.2270611992101548
  z: 0.7256192301640646
  w: 0.6434621403423259","translation: 
  x: -0.242441015625
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.5055318663922549
  y: 0.6243153742405196
  z: 0.37405207404633395
  w: 0.4634143841644529","translation: 
  x: -0.2375296875
  y: 0.033486328125
  z: 0.056703515625
rotation: 
  x: 0.10792311171905661
  y: 0.11744573922367924
  z: 0.7273822393915602
  w: 0.6674385200996408","translation: 
  x: -0.23518564453125
  y: -0.02377529296875
  z: 0.064740234375
rotation: 
  x: -0.01684855431241086
  y: 0.09449841331743482
  z: 0.6955522747667005
  w: 0.7120345561592762"
0,0.146120548,20250509171347753,None,2,0,-4,-1,8,-3,0,-2,1746825227752847671,"translation: 
  x: -0.2417712890625
  y: 0.0823763671875
  z: 0.061168359375
rotation: 
  x: -0.08874918915364652
  y: -0.2270611992101548
  z: 0.7256192301640646
  w: 0.6434621403423259","translation: 
  x: -0.242441015625
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.5055318663922549
  y: 0.6243153742405196
  z: 0.37405207404633395
  w: 0.4634143841644529","translation: 
  x: -0.2375296875
  y: 0.033486328125
  z: 0.056703515625
rotation: 
  x: 0.10792311171905661
  y: 0.11744573922367924
  z: 0.7273822393915602
  w: 0.6674385200996408","translation: 
  x: -0.23518564453125
  y: -0.02377529296875
  z: 0.064740234375
rotation: 
  x: -0.01684855431241086
  y: 0.09449841331743482
  z: 0.6955522747667005
  w: 0.7120345561592762"
0,0.160769939,20250509171347768,None,1,3,6,4,7,1,5,-9,1746825227767327547,"translation: 
  x: -0.241548046875
  y: 0.08226474609375
  z: 0.06105673828125
rotation: 
  x: -0.08886647375170889
  y: -0.22814758165102186
  z: 0.7249697632024714
  w: 0.6437936573715834","translation: 
  x: -0.2422177734375
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.506049365393684
  y: 0.6234967693764885
  z: 0.37468407777882173
  w: 0.46344110760782253","translation: 
  x: -0.23719482421875
  y: 0.033486328125
  z: 0.05659189453125
rotation: 
  x: 0.10805195127721341
  y: 0.11623215549820022
  z: 0.7271835274656309
  w: 0.6678465237133986","translation: 
  x: -0.2350740234375
  y: -0.0238869140625
  z: 0.06462861328125
rotation: 
  x: -0.017702169177919766
  y: 0.09485921000857694
  z: 0.6950237871027396
  w: 0.7124817884299295"
0,0.160972118,20250509171347768,None,7,6,1,-3,-10,-1,-6,7,1746825227767508506,"translation: 
  x: -0.241548046875
  y: 0.08226474609375
  z: 0.06105673828125
rotation: 
  x: -0.08886647375170889
  y: -0.22814758165102186
  z: 0.7249697632024714
  w: 0.6437936573715834","translation: 
  x: -0.2422177734375
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.506049365393684
  y: 0.6234967693764885
  z: 0.37468407777882173
  w: 0.46344110760782253","translation: 
  x: -0.23719482421875
  y: 0.033486328125
  z: 0.05659189453125
rotation: 
  x: 0.10805195127721341
  y: 0.11623215549820022
  z: 0.7271835274656309
  w: 0.6678465237133986","translation: 
  x: -0.2350740234375
  y: -0.0238869140625
  z: 0.06462861328125
rotation: 
  x: -0.017702169177919766
  y: 0.09485921000857694
  z: 0.6950237871027396
  w: 0.7124817884299295"
0,0.168183803,20250509171347775,None,3,0,-8,-5,1,5,0,2,1746825227774878740,"translation: 
  x: -0.241548046875
  y: 0.08226474609375
  z: 0.06105673828125
rotation: 
  x: -0.08886647375170889
  y: -0.22814758165102186
  z: 0.7249697632024714
  w: 0.6437936573715834","translation: 
  x: -0.2422177734375
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.506049365393684
  y: 0.6234967693764885
  z: 0.37468407777882173
  w: 0.46344110760782253","translation: 
  x: -0.23719482421875
  y: 0.033486328125
  z: 0.05659189453125
rotation: 
  x: 0.10805195127721341
  y: 0.11623215549820022
  z: 0.7271835274656309
  w: 0.6678465237133986","translation: 
  x: -0.2350740234375
  y: -0.0238869140625
  z: 0.06462861328125
rotation: 
  x: -0.017702169177919766
  y: 0.09485921000857694
  z: 0.6950237871027396
  w: 0.7124817884299295"
0,0.168319225,20250509171347775,None,-2,1,-7,-6,-8,-2,0,-1,1746825227775055646,"translation: 
  x: -0.241548046875
  y: 0.08226474609375
  z: 0.06105673828125
rotation: 
  x: -0.08886647375170889
  y: -0.22814758165102186
  z: 0.7249697632024714
  w: 0.6437936573715834","translation: 
  x: -0.2422177734375
  y: 0.061168359375
  z: 0.05625703125
rotation: 
  x: 0.506049365393684
  y: 0.6234967693764885
  z: 0.37468407777882173
  w: 0.46344110760782253","translation: 
  x: -0.23719482421875
  y: 0.033486328125
  z: 0.05659189453125
rotation: 
  x: 0.10805195127721341
  y: 0.11623215549820022
  z: 0.7271835274656309
  w: 0.6678465237133986","translation: 
  x: -0.2350740234375
  y: -0.0238869140625
  z: 0.06462861328125
rotation: 
  x: -0.017702169177919766
  y: 0.09485921000857694
  z: 0.6950237871027396
  w: 0.7124817884299295"
0,0.175905227,20250509171347783,None,2,1,-1,6,5,-1,-1,7,1746825227782445430,"translation: 
  x: -0.24143642578125
  y: 0.082153125
  z: 0.06105673828125
rotation: 
  x: -0.08898856960402379
  y: -0.22900213522242607
  z: 0.7243596324146462
  w: 0.6441600573394148","translation: 
  x: -0.24199453125
  y: 0.06105673828125
  z: 0.05625703125
rotation: 
  x: 0.5065222768638822
  y: 0.6227452721818904
  z: 0.37516099223974686
  w: 0.4635490685110052","translation: 
  x: -0.237083203125
  y: 0.03337470703125
  z: 0.05659189453125
rotation: 
  x: 0.1079220935112789
  y: 0.11561337393120037
  z: 0.7270091254068618
  w: 0.6681647260036532","translation: 
  x: -0.23496240234375
  y: -0.0238869140625
  z: 0.06462861328125
rotation: 
  x: -0.01843544416526521
  y: 0.09510735764729536
  z: 0.6945645156039324
  w: 0.7128778707349904"
