gt,time_elapsed,current_time,current_task,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,trakstar0,trakstar1,trakstar2,trakstar3
0,0.075350523,20250509171435483,None,2,4,4,4,0,2,-6,-4,1746825275482717275,"translation: 
  x: -0.1982390625
  y: 0.06976318359375
  z: 0.06172646484375
rotation: 
  x: -0.25401668883244066
  y: -0.12035581700566383
  z: 0.7419093871809583
  w: 0.6087367742466994","translation: 
  x: -0.1993552734375
  y: 0.047773828125
  z: 0.06552158203125
rotation: 
  x: 0.4208622964112273
  y: 0.6517443975175896
  z: 0.2775224832441891
  w: 0.5666440144022357","translation: 
  x: -0.19634150390625
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00769154959554602
  y: 0.17421970274355814
  z: 0.6867454996023226
  w: 0.7056691533691422","translation: 
  x: -0.19734609375
  y: -0.0399603515625
  z: 0.0828228515625
rotation: 
  x: 0.00671368411370489
  y: -0.019652784405572502
  z: 0.6905329278405195
  w: 0.7230027455540742"
0,0.075520992,20250509171435483,None,-2,-3,0,1,7,4,0,2,1746825275482907533,"translation: 
  x: -0.1982390625
  y: 0.06976318359375
  z: 0.06172646484375
rotation: 
  x: -0.25401668883244066
  y: -0.12035581700566383
  z: 0.7419093871809583
  w: 0.6087367742466994","translation: 
  x: -0.1993552734375
  y: 0.047773828125
  z: 0.06552158203125
rotation: 
  x: 0.4208622964112273
  y: 0.6517443975175896
  z: 0.2775224832441891
  w: 0.5666440144022357","translation: 
  x: -0.19634150390625
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00769154959554602
  y: 0.17421970274355814
  z: 0.6867454996023226
  w: 0.7056691533691422","translation: 
  x: -0.19734609375
  y: -0.0399603515625
  z: 0.0828228515625
rotation: 
  x: 0.00671368411370489
  y: -0.019652784405572502
  z: 0.6905329278405195
  w: 0.7230027455540742"
0,0.083013296,20250509171435491,None,10,-4,-7,-1,-6,1,-3,1,1746825275490311861,"translation: 
  x: -0.1980158203125
  y: 0.06976318359375
  z: 0.0618380859375
rotation: 
  x: -0.2537825876156351
  y: -0.12011643396526456
  z: 0.7412062876393154
  w: 0.6097373858297728","translation: 
  x: -0.19913203125
  y: 0.047773828125
  z: 0.065633203125
rotation: 
  x: 0.4217940653245623
  y: 0.6513086363260607
  z: 0.27700455404382984
  w: 0.5667056588239127","translation: 
  x: -0.1962298828125
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00720327288170416
  y: 0.17409944286966306
  z: 0.6860201749541632
  w: 0.7064090998905124","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006591596258722512
  y: -0.019652722178783784
  z: 0.6904086748024912
  w: 0.7231225229013362"
0,0.083128452,20250509171435491,None,3,-5,-1,-2,6,0,3,-4,1746825275490530490,"translation: 
  x: -0.1980158203125
  y: 0.06976318359375
  z: 0.0618380859375
rotation: 
  x: -0.2537825876156351
  y: -0.12011643396526456
  z: 0.7412062876393154
  w: 0.6097373858297728","translation: 
  x: -0.19913203125
  y: 0.047773828125
  z: 0.065633203125
rotation: 
  x: 0.4217940653245623
  y: 0.6513086363260607
  z: 0.27700455404382984
  w: 0.5667056588239127","translation: 
  x: -0.1962298828125
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00720327288170416
  y: 0.17409944286966306
  z: 0.6860201749541632
  w: 0.7064090998905124","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006591596258722512
  y: -0.019652722178783784
  z: 0.6904086748024912
  w: 0.7231225229013362"
0,0.090907097,20250509171435499,None,0,9,-3,1,-11,-1,3,-3,1746825275497894048,"translation: 
  x: -0.1980158203125
  y: 0.06976318359375
  z: 0.0618380859375
rotation: 
  x: -0.2537825876156351
  y: -0.12011643396526456
  z: 0.7412062876393154
  w: 0.6097373858297728","translation: 
  x: -0.19913203125
  y: 0.047773828125
  z: 0.065633203125
rotation: 
  x: 0.4217940653245623
  y: 0.6513086363260607
  z: 0.27700455404382984
  w: 0.5667056588239127","translation: 
  x: -0.1962298828125
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00720327288170416
  y: 0.17409944286966306
  z: 0.6860201749541632
  w: 0.7064090998905124","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006591596258722512
  y: -0.019652722178783784
  z: 0.6904086748024912
  w: 0.7231225229013362"
0,0.090996265,20250509171435499,None,0,-9,1,7,4,-9,-7,2,1746825275498099088,"translation: 
  x: -0.1980158203125
  y: 0.06976318359375
  z: 0.0618380859375
rotation: 
  x: -0.2537825876156351
  y: -0.12011643396526456
  z: 0.7412062876393154
  w: 0.6097373858297728","translation: 
  x: -0.19913203125
  y: 0.047773828125
  z: 0.065633203125
rotation: 
  x: 0.4217940653245623
  y: 0.6513086363260607
  z: 0.27700455404382984
  w: 0.5667056588239127","translation: 
  x: -0.1962298828125
  y: 0.02109638671875
  z: 0.07355830078125
rotation: 
  x: -0.00720327288170416
  y: 0.17409944286966306
  z: 0.6860201749541632
  w: 0.7064090998905124","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006591596258722512
  y: -0.019652722178783784
  z: 0.6904086748024912
  w: 0.7231225229013362"
0,0.105609417,20250509171435513,None,2,0,1,0,9,5,1,-2,1746825275512737989,"translation: 
  x: -0.19745771484375
  y: 0.06976318359375
  z: 0.062061328125
rotation: 
  x: -0.2533020981220561
  y: -0.11926561439289099
  z: 0.7392759066155046
  w: 0.6124417476040267","translation: 
  x: -0.198685546875
  y: 0.047773828125
  z: 0.06574482421875
rotation: 
  x: 0.4242618032947729
  y: 0.6501277992934291
  z: 0.27543442539079366
  w: 0.5669846948204101","translation: 
  x: -0.19589501953125
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: -0.005738004400626729
  y: 0.17409349521901546
  z: 0.684043375674715
  w: 0.7083383304773686","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006469440880943069
  y: -0.019774517409675046
  z: 0.6900330056598334
  w: 0.7234787943650862"
0,0.105777502,20250509171435513,None,1,5,-4,-3,10,5,-4,0,1746825275512926101,"translation: 
  x: -0.19745771484375
  y: 0.06976318359375
  z: 0.062061328125
rotation: 
  x: -0.2533020981220561
  y: -0.11926561439289099
  z: 0.7392759066155046
  w: 0.6124417476040267","translation: 
  x: -0.198685546875
  y: 0.047773828125
  z: 0.06574482421875
rotation: 
  x: 0.4242618032947729
  y: 0.6501277992934291
  z: 0.27543442539079366
  w: 0.5669846948204101","translation: 
  x: -0.19589501953125
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: -0.005738004400626729
  y: 0.17409349521901546
  z: 0.684043375674715
  w: 0.7083383304773686","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006469440880943069
  y: -0.019774517409675046
  z: 0.6900330056598334
  w: 0.7234787943650862"
0,0.112756491,20250509171435520,None,1,-6,-1,0,-5,-4,-1,9,1746825275520175695,"translation: 
  x: -0.19745771484375
  y: 0.06976318359375
  z: 0.062061328125
rotation: 
  x: -0.2533020981220561
  y: -0.11926561439289099
  z: 0.7392759066155046
  w: 0.6124417476040267","translation: 
  x: -0.198685546875
  y: 0.047773828125
  z: 0.06574482421875
rotation: 
  x: 0.4242618032947729
  y: 0.6501277992934291
  z: 0.27543442539079366
  w: 0.5669846948204101","translation: 
  x: -0.19589501953125
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: -0.005738004400626729
  y: 0.17409349521901546
  z: 0.684043375674715
  w: 0.7083383304773686","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006469440880943069
  y: -0.019774517409675046
  z: 0.6900330056598334
  w: 0.7234787943650862"
0,0.112938404,20250509171435521,None,4,2,2,-8,-3,-7,-1,-2,1746825275520312547,"translation: 
  x: -0.19745771484375
  y: 0.06976318359375
  z: 0.062061328125
rotation: 
  x: -0.2533020981220561
  y: -0.11926561439289099
  z: 0.7392759066155046
  w: 0.6124417476040267","translation: 
  x: -0.198685546875
  y: 0.047773828125
  z: 0.06574482421875
rotation: 
  x: 0.4242618032947729
  y: 0.6501277992934291
  z: 0.27543442539079366
  w: 0.5669846948204101","translation: 
  x: -0.19589501953125
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: -0.005738004400626729
  y: 0.17409349521901546
  z: 0.684043375674715
  w: 0.7083383304773686","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006469440880943069
  y: -0.019774517409675046
  z: 0.6900330056598334
  w: 0.7234787943650862"
0,0.120378971,20250509171435528,None,3,2,-11,-3,7,-1,3,4,1746825275527794122,"translation: 
  x: -0.19701123046875
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2529444762567473
  y: -0.11865928133279842
  z: 0.7379581848320644
  w: 0.6142937280521007","translation: 
  x: -0.19835068359375
  y: 0.047773828125
  z: 0.0658564453125
rotation: 
  x: 0.4260776528754726
  y: 0.6493716434511859
  z: 0.27420355540352764
  w: 0.5670861597726563","translation: 
  x: -0.19567177734375
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0048835651899222145
  y: 0.17422118815047521
  z: 0.6826003244213784
  w: 0.7097041112254469","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006347874096108935
  y: -0.019898143801264548
  z: 0.6898430099444537
  w: 0.7236576469564185"
0,0.120630741,20250509171435528,None,-2,-9,2,1,2,-3,0,4,1746825275527974843,"translation: 
  x: -0.19701123046875
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2529444762567473
  y: -0.11865928133279842
  z: 0.7379581848320644
  w: 0.6142937280521007","translation: 
  x: -0.19835068359375
  y: 0.047773828125
  z: 0.0658564453125
rotation: 
  x: 0.4260776528754726
  y: 0.6493716434511859
  z: 0.27420355540352764
  w: 0.5670861597726563","translation: 
  x: -0.19567177734375
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0048835651899222145
  y: 0.17422118815047521
  z: 0.6826003244213784
  w: 0.7097041112254469","translation: 
  x: -0.19723447265625
  y: -0.0399603515625
  z: 0.08293447265625
rotation: 
  x: 0.006347874096108935
  y: -0.019898143801264548
  z: 0.6898430099444537
  w: 0.7236576469564185"
0,0.135410309,20250509171435543,None,5,-4,-3,3,0,-3,9,-3,1746825275542780637,"translation: 
  x: -0.196453125
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2525810802412021
  y: -0.11780606207479948
  z: 0.7363794470830989
  w: 0.6164980450546502","translation: 
  x: -0.19790419921875
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.42817139981946234
  y: 0.64842267021419
  z: 0.2726280968910349
  w: 0.5673545751243346","translation: 
  x: -0.19544853515625
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0036624347082226624
  y: 0.1743318921113988
  z: 0.6808466122585932
  w: 0.7113669014937822","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.006103154951373602
  y: -0.02001834824050541
  z: 0.6896565095052167
  w: 0.7238341772329089"
0,0.135637998,20250509171435543,None,-1,0,1,-1,-4,2,0,-7,1746825275542987585,"translation: 
  x: -0.196453125
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2525810802412021
  y: -0.11780606207479948
  z: 0.7363794470830989
  w: 0.6164980450546502","translation: 
  x: -0.19790419921875
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.42817139981946234
  y: 0.64842267021419
  z: 0.2726280968910349
  w: 0.5673545751243346","translation: 
  x: -0.19544853515625
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0036624347082226624
  y: 0.1743318921113988
  z: 0.6808466122585932
  w: 0.7113669014937822","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.006103154951373602
  y: -0.02001834824050541
  z: 0.6896565095052167
  w: 0.7238341772329089"
0,0.14301157,20250509171435551,None,10,-5,-2,0,1,1,0,1,1746825275550305604,"translation: 
  x: -0.19589501953125
  y: 0.0698748046875
  z: 0.0622845703125
rotation: 
  x: -0.25208109465229
  y: -0.11657987670360148
  z: 0.7345142598173509
  w: 0.6191551148069808","translation: 
  x: -0.19745771484375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43058745374032564
  y: 0.647407220636503
  z: 0.27053637581189716
  w: 0.5676868896774919","translation: 
  x: -0.19522529296875
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0023195908481282
  y: 0.17482389971155737
  z: 0.6786634486707733
  w: 0.7133352276638475","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.00598155998216091
  y: -0.020141987695031636
  z: 0.6894663424335679
  w: 0.7240129031468646"
0,0.14322567,20250509171435551,None,-6,0,2,-4,6,-7,-1,2,1746825275550509929,"translation: 
  x: -0.19589501953125
  y: 0.0698748046875
  z: 0.0622845703125
rotation: 
  x: -0.25208109465229
  y: -0.11657987670360148
  z: 0.7345142598173509
  w: 0.6191551148069808","translation: 
  x: -0.19745771484375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43058745374032564
  y: 0.647407220636503
  z: 0.27053637581189716
  w: 0.5676868896774919","translation: 
  x: -0.19522529296875
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0023195908481282
  y: 0.17482389971155737
  z: 0.6786634486707733
  w: 0.7133352276638475","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.00598155998216091
  y: -0.020141987695031636
  z: 0.6894663424335679
  w: 0.7240129031468646"
0,0.150528192,20250509171435558,None,3,3,-1,1,-8,6,1,-3,1746825275557963848,"translation: 
  x: -0.19589501953125
  y: 0.0698748046875
  z: 0.0622845703125
rotation: 
  x: -0.25208109465229
  y: -0.11657987670360148
  z: 0.7345142598173509
  w: 0.6191551148069808","translation: 
  x: -0.19745771484375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43058745374032564
  y: 0.647407220636503
  z: 0.27053637581189716
  w: 0.5676868896774919","translation: 
  x: -0.19522529296875
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0023195908481282
  y: 0.17482389971155737
  z: 0.6786634486707733
  w: 0.7133352276638475","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.00598155998216091
  y: -0.020141987695031636
  z: 0.6894663424335679
  w: 0.7240129031468646"
0,0.150704384,20250509171435558,None,-3,0,-11,-10,-1,-9,-6,3,1746825275558148384,"translation: 
  x: -0.19589501953125
  y: 0.0698748046875
  z: 0.0622845703125
rotation: 
  x: -0.25208109465229
  y: -0.11657987670360148
  z: 0.7345142598173509
  w: 0.6191551148069808","translation: 
  x: -0.19745771484375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43058745374032564
  y: 0.647407220636503
  z: 0.27053637581189716
  w: 0.5676868896774919","translation: 
  x: -0.19522529296875
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.0023195908481282
  y: 0.17482389971155737
  z: 0.6786634486707733
  w: 0.7133352276638475","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.00598155998216091
  y: -0.020141987695031636
  z: 0.6894663424335679
  w: 0.7240129031468646"
0,0.165512085,20250509171435573,None,0,-6,1,5,10,6,4,2,1746825275572797775,"translation: 
  x: -0.195113671875
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2513386705627103
  y: -0.11498835729483882
  z: 0.7320437141158688
  w: 0.6226704995339414","translation: 
  x: -0.196899609375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43366172977243544
  y: 0.6462194638754224
  z: 0.2676200764811876
  w: 0.5680822152677764","translation: 
  x: -0.19477880859375
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.000610432628267996
  y: 0.17604876999249044
  z: 0.6756268329670195
  w: 0.7159153864327072","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.005615292403480458
  y: -0.020263881282125133
  z: 0.689216106740232
  w: 0.7242506484749907"
0,0.165748834,20250509171435573,None,7,12,-5,2,-4,-13,-4,2,1746825275572983026,"translation: 
  x: -0.195113671875
  y: 0.0698748046875
  z: 0.06217294921875
rotation: 
  x: -0.2513386705627103
  y: -0.11498835729483882
  z: 0.7320437141158688
  w: 0.6226704995339414","translation: 
  x: -0.196899609375
  y: 0.04788544921875
  z: 0.0658564453125
rotation: 
  x: 0.43366172977243544
  y: 0.6462194638754224
  z: 0.2676200764811876
  w: 0.5680822152677764","translation: 
  x: -0.19477880859375
  y: 0.02109638671875
  z: 0.07378154296875
rotation: 
  x: -0.000610432628267996
  y: 0.17604876999249044
  z: 0.6756268329670195
  w: 0.7159153864327072","translation: 
  x: -0.1971228515625
  y: -0.0399603515625
  z: 0.08304609375
rotation: 
  x: 0.005615292403480458
  y: -0.020263881282125133
  z: 0.689216106740232
  w: 0.7242506484749907"
0,0.173043012,20250509171435581,None,2,-1,7,-1,-4,5,7,1,1746825275580389261,"translation: 
  x: -0.19410908203125
  y: 0.0698748046875
  z: 0.062061328125
rotation: 
  x: -0.2501184196888774
  y: -0.11242511690261396
  z: 0.7282608549847936
  w: 0.6280425911660684","translation: 
  x: -0.19611826171875
  y: 0.04788544921875
  z: 0.06574482421875
rotation: 
  x: 0.43816461551981495
  y: 0.6447331664976713
  z: 0.26309410600312094
  w: 0.5684297714851653","translation: 
  x: -0.19433232421875
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: 0.0018313384339342636
  y: 0.17825027423626869
  z: 0.6711244914224445
  w: 0.7195939153072382","translation: 
  x: -0.1971228515625
  y: -0.03984873046875
  z: 0.08304609375
rotation: 
  x: 0.005371093189751351
  y: -0.02062988066063587
  z: 0.6890868421851448
  w: 0.72436515881783"
0,0.173258543,20250509171435581,None,-6,8,-5,-12,8,-8,-1,-1,1746825275580585002,"translation: 
  x: -0.19410908203125
  y: 0.0698748046875
  z: 0.062061328125
rotation: 
  x: -0.2501184196888774
  y: -0.11242511690261396
  z: 0.7282608549847936
  w: 0.6280425911660684","translation: 
  x: -0.19611826171875
  y: 0.04788544921875
  z: 0.06574482421875
rotation: 
  x: 0.43816461551981495
  y: 0.6447331664976713
  z: 0.26309410600312094
  w: 0.5684297714851653","translation: 
  x: -0.19433232421875
  y: 0.02109638671875
  z: 0.073669921875
rotation: 
  x: 0.0018313384339342636
  y: 0.17825027423626869
  z: 0.6711244914224445
  w: 0.7195939153072382","translation: 
  x: -0.1971228515625
  y: -0.03984873046875
  z: 0.08304609375
rotation: 
  x: 0.005371093189751351
  y: -0.02062988066063587
  z: 0.6890868421851448
  w: 0.72436515881783"
0,0.180492639,20250509171435588,None,2,0,1,-4,0,4,2,-4,1746825275587913990,"translation: 
  x: -0.19254638671875
  y: 0.06976318359375
  z: 0.0618380859375
rotation: 
  x: -0.248550341837599
  y: -0.10840506068358935
  z: 0.722456249015182
  w: 0.6360251871188068","translation: 
  x: -0.19500205078125
  y: 0.047773828125
  z: 0.06552158203125
rotation: 
  x: 0.4448457162010163
  y: 0.6426091794956503
  z: 0.25574966395201126
  w: 0.5689972237137587","translation: 
  x: -0.19366259765625
  y: 0.020984765625
  z: 0.0734466796875
rotation: 
  x: 0.0054940788515493695
  y: 0.18228132723029355
  z: 0.663928906549455
  w: 0.7252184084045169","translation: 
  x: -0.1971228515625
  y: -0.03984873046875
  z: 0.08304609375
rotation: 
  x: 0.0050048102491338465
  y: -0.020995789337829793
  z: 0.6888327862405437
  w: 0.7245988692404515"
